Bank,service,statistic,p-value,z
Bank of China Ltd,Mass stabilisation and erosion control,7308391.0,1.0,
Bank of China Ltd,Mediation of sensory impacts,746726.0,1.0,
Bank of China Ltd,Pest control,381475.0,1.0,
Bank of China Ltd,Pollination,157152.0,1.0,
Bank of China Ltd,Soil quality,785787.0,1.0,
Bank of China Ltd,Surface water,8106392.0,1.0,
Bank of China Ltd,Ventilation,814937.0,1.0,
Bank of China Ltd,Water flow maintenance,3895206.0,1.0,
Bank of China Ltd,Water quality,3270601.0,1.0,
Bank of Communications Co Ltd,Animal-based energy,45845.0,1.0,
Bank of Communications Co Ltd,Bio-remediation,3374029.0,1.0,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,279595.0,1.0,
Bank of Communications Co Ltd,Climate regulation,3671151.0,1.0,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,1901281.0,1.0,
Bank of Communications Co Ltd,Disease control,168829.0,1.0,
Bank of Communications Co Ltd,Fibres and other materials,316294.0,1.0,
Bank of Communications Co Ltd,Filtration,4232674.0,1.0,
Bank of Communications Co Ltd,Flood and storm protection,4009656.0,1.0,
Bank of Communications Co Ltd,Genetic materials,233027.0,1.0,
Bank of Communications Co Ltd,Ground water,8155885.0,1.0,
Bank of Communications Co Ltd,Maintain nursery habitats,1524.0,0.012159604726174366,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,7351004.0,1.0,
Bank of Communications Co Ltd,Mediation of sensory impacts,745960.0,1.0,
Bank of Communications Co Ltd,Pest control,376771.0,1.0,
Bank of Communications Co Ltd,Pollination,148880.0,1.0,
Bank of Communications Co Ltd,Soil quality,782729.0,1.0,
Bank of Communications Co Ltd,Surface water,8155814.0,1.0,
Bank of Communications Co Ltd,Ventilation,810916.0,1.0,
Bank of Communications Co Ltd,Water flow maintenance,3922000.0,1.0,
Bank of Communications Co Ltd,Water quality,3288058.0,1.0,
Bank of New York Mellon Corp,Animal-based energy,1079426.0,0.0,
Bank of New York Mellon Corp,Bio-remediation,7357257.0,1.0918847309200613e-19,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,2411031.0,2.8894126376270435e-288,
Bank of New York Mellon Corp,Climate regulation,7108202.0,4.594486568543878e-32,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,5911129.0,1.9853491096023524e-51,
Bank of New York Mellon Corp,Disease control,1983041.0,0.0,
Bank of New York Mellon Corp,Fibres and other materials,2625556.0,5.184293335180045e-260,
Bank of New York Mellon Corp,Filtration,8403505.0,3.8377072594962953e-07,
Bank of New York Mellon Corp,Flood and storm protection,7942892.0,3.183627073314931e-13,
Bank of New York Mellon Corp,Genetic materials,2027173.0,0.0,
Bank of New York Mellon Corp,Ground water,11613333.0,0.9999988727607769,
Bank of New York Mellon Corp,Maintain nursery habitats,148972.0,0.0,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,10547846.0,0.9551010815529941,
Bank of New York Mellon Corp,Mediation of sensory impacts,3485712.0,8.97106478682179e-193,
Bank of New York Mellon Corp,Pest control,2712439.0,1.5674129016123175e-254,
Bank of New York Mellon Corp,Pollination,1833568.0,0.0,
Bank of New York Mellon Corp,Soil quality,3911744.0,3.3176052003839364e-144,
Bank of New York Mellon Corp,Surface water,11547076.0,0.9999914930734365,
Bank of New York Mellon Corp,Ventilation,3736202.0,7.965090781443118e-169,
Bank of New York Mellon Corp,Water flow maintenance,8008914.0,6.361820251520406e-10,
Bank of New York Mellon Corp,Water quality,7645916.0,8.727083284555316e-13,
Barclays PLC,Animal-based energy,742920.0,1.1288206533679339e-158,
Barclays PLC,Bio-remediation,5941749.0,1.0,
Barclays PLC,Buffering and attenuation of mass flows,1597289.5,3.343868155268914e-52,
Barclays PLC,Climate regulation,6067844.5,1.0,
Barclays PLC,Dilution by atmosphere and ecosystems,4388001.0,0.9999999640618118,
Barclays PLC,Disease control,1293799.5,4.927372098798522e-77,
Barclays PLC,Fibres and other materials,1718303.5,1.5491542619676616e-41,
Barclays PLC,Filtration,6945548.0,1.0,
Barclays PLC,Flood and storm protection,6629413.0,1.0,
Barclays PLC,Genetic materials,1373719.0,4.935202857577354e-80,
Barclays PLC,Ground water,10791997.0,1.0,
Barclays PLC,Maintain nursery habitats,223003.5,5.2395482250684565e-306,
Barclays PLC,Mass stabilisation and erosion control,9649806.0,1.0,
Barclays PLC,Mediation of sensory impacts,2473934.0,1.5287144520002183e-15,
Barclays PLC,Pest control,1827285.5,1.9040675657785193e-38,
Barclays PLC,Pollination,1202256.5,2.3689865137008104e-88,
Barclays PLC,Soil quality,2690799.5,5.232288558558679e-07,
Barclays PLC,Surface water,10763086.0,1.0,
Barclays PLC,Ventilation,2643363.0,2.7540244874596266e-10,
Barclays PLC,Water flow maintenance,6594050.0,1.0,
Barclays PLC,Water quality,6053696.0,1.0,
China Construction Bank Corp,Animal-based energy,54472.0,1.0,
China Construction Bank Corp,Bio-remediation,3443945.0,1.0,
China Construction Bank Corp,Buffering and attenuation of mass flows,299552.0,1.0,
