Bank,service,statistic,p-value,z
Bank of China Ltd,Bio-remediation,2319459.0,1.0,
Bank of China Ltd,Buffering and attenuation of mass flows,261740.0,1.0,
Bank of China Ltd,Climate regulation,3058634.0,1.0,
Bank of China Ltd,Dilution by atmosphere and ecosystems,1401301.0,1.0,
Bank of China Ltd,Disease control,139701.0,1.0,
Bank of China Ltd,Fibres and other materials,221731.0,1.0,
Bank of China Ltd,Filtration,3539731.0,1.0,
Bank of China Ltd,Flood and storm protection,3307508.0,1.0,
Bank of China Ltd,Genetic materials,189436.0,1.0,
Bank of China Ltd,Ground water,6717890.0,1.0,
Bank of China Ltd,Maintain nursery habitats,3023.0,9.37107706023731e-07,
Bank of China Ltd,Mass stabilisation and erosion control,6183870.0,1.0,
Bank of China Ltd,Mediation of sensory impacts,569716.0,1.0,
Bank of China Ltd,Pest control,290108.0,1.0,
Bank of China Ltd,Pollination,139119.0,1.0,
Bank of China Ltd,Soil quality,609856.0,1.0,
Bank of China Ltd,Surface water,6709452.0,1.0,
Bank of China Ltd,Ventilation,588521.0,1.0,
Bank of China Ltd,Water flow maintenance,3212706.0,1.0,
Bank of China Ltd,Water quality,2434141.0,1.0,
Bank of Communications Co Ltd,Animal-based energy,35693.0,0.9999999999999607,
Bank of Communications Co Ltd,Bio-remediation,2326738.0,1.0,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,252257.0,1.0,
Bank of Communications Co Ltd,Climate regulation,3067638.0,1.0,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,1388531.0,1.0,
Bank of Communications Co Ltd,Disease control,130298.0,1.0,
Bank of Communications Co Ltd,Fibres and other materials,211334.0,1.0,
Bank of Communications Co Ltd,Filtration,3528508.0,1.0,
Bank of Communications Co Ltd,Flood and storm protection,3303864.0,1.0,
Bank of Communications Co Ltd,Genetic materials,177925.0,1.0,
Bank of Communications Co Ltd,Ground water,6705822.0,1.0,
Bank of Communications Co Ltd,Maintain nursery habitats,1514.0,0.01096357289735649,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,6229566.0,1.0,
Bank of Communications Co Ltd,Mediation of sensory impacts,560271.0,1.0,
Bank of Communications Co Ltd,Pest control,281146.0,1.0,
Bank of Communications Co Ltd,Pollination,129948.0,1.0,
Bank of Communications Co Ltd,Soil quality,599997.0,1.0,
Bank of Communications Co Ltd,Surface water,6695273.0,1.0,
Bank of Communications Co Ltd,Ventilation,576533.0,1.0,
Bank of Communications Co Ltd,Water flow maintenance,3197311.0,1.0,
Bank of Communications Co Ltd,Water quality,2416166.0,1.0,
Bank of New York Mellon Corp,Animal-based energy,913570.0,0.0,
Bank of New York Mellon Corp,Bio-remediation,5096043.0,3.464970819398729e-12,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,2114167.0,5.272576465263298e-273,
Bank of New York Mellon Corp,Climate regulation,5201876.0,9.375184192971901e-14,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,4302356.0,7.899776237338732e-39,
Bank of New York Mellon Corp,Disease control,1605533.0,0.0,
Bank of New York Mellon Corp,Fibres and other materials,2052048.0,8.52787635569257e-280,
Bank of New York Mellon Corp,Filtration,6322284.0,0.9999851649903646,
Bank of New York Mellon Corp,Flood and storm protection,5716574.0,0.07342814385179314,
Bank of New York Mellon Corp,Genetic materials,1584099.0,0.0,
Bank of New York Mellon Corp,Ground water,7925457.0,1.0,
Bank of New York Mellon Corp,Maintain nursery habitats,143985.0,0.0,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,6904363.0,0.999999999933906,
Bank of New York Mellon Corp,Mediation of sensory impacts,2815836.0,2.6611606907752953e-177,
Bank of New York Mellon Corp,Pest control,2212399.0,4.847216086014874e-258,
Bank of New York Mellon Corp,Pollination,1537174.0,0.0,
Bank of New York Mellon Corp,Soil quality,3034665.0,1.8928127837732712e-145,
Bank of New York Mellon Corp,Surface water,7812703.0,1.0,
Bank of New York Mellon Corp,Ventilation,2862174.0,9.70864577226326e-169,
Bank of New York Mellon Corp,Water flow maintenance,5911062.0,0.7956458689960262,
Bank of New York Mellon Corp,Water quality,5477946.0,0.017808412737294974,
Barclays PLC,Animal-based energy,646752.0,1.2666011943793678e-166,
Barclays PLC,Bio-remediation,4030441.0,1.0,
Barclays PLC,Buffering and attenuation of mass flows,1453034.0,9.331299760880283e-41,
Barclays PLC,Climate regulation,4469153.0,1.0,
Barclays PLC,Dilution by atmosphere and ecosystems,3127100.0,0.9999999999999979,
Barclays PLC,Disease control,1088022.0,1.8580278411855585e-79,
Barclays PLC,Fibres and other materials,1352658.0,7.845108564046366e-46,
Barclays PLC,Filtration,5326762.0,1.0,
Barclays PLC,Flood and storm protection,4843437.0,1.0,
Barclays PLC,Genetic materials,1050382.0,1.8381240943794533e-95,
Barclays PLC,Ground water,7594252.0,1.0,
Barclays PLC,Maintain nursery habitats,220028.0,9.55726297733076e-305,
Barclays PLC,Mass stabilisation and erosion control,6866350.0,1.0,
Barclays PLC,Mediation of sensory impacts,1952409.0,5.966087792239786e-13,
Barclays PLC,Pest control,1513823.0,6.474245230478877e-36,
Barclays PLC,Pollination,1070063.0,4.4746206445348835e-83,
Barclays PLC,Soil quality,2157113.0,0.0004797598436108837,
Barclays PLC,Surface water,7552660.0,1.0,
Barclays PLC,Ventilation,1983773.0,3.945633416626552e-09,
Barclays PLC,Water flow maintenance,4814362.0,1.0,
Barclays PLC,Water quality,4240143.0,1.0,
China Construction Bank Corp,Animal-based energy,43231.0,0.999999999999998,
China Construction Bank Corp,Bio-remediation,2355593.0,1.0,
China Construction Bank Corp,Buffering and attenuation of mass flows,271596.0,1.0,
China Construction Bank Corp,Climate regulation,3077370.0,1.0,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,1414746.0,1.0,
China Construction Bank Corp,Disease control,144379.0,1.0,
China Construction Bank Corp,Fibres and other materials,229688.0,1.0,
China Construction Bank Corp,Filtration,3573188.0,1.0,
China Construction Bank Corp,Flood and storm protection,3339711.0,1.0,
China Construction Bank Corp,Genetic materials,190416.0,1.0,
China Construction Bank Corp,Ground water,6714053.0,1.0,
China Construction Bank Corp,Maintain nursery habitats,2576.0,0.000897464990204176,
China Construction Bank Corp,Mass stabilisation and erosion control,6217184.0,1.0,
China Construction Bank Corp,Mediation of sensory impacts,578031.0,1.0,
China Construction Bank Corp,Pest control,301476.0,1.0,
China Construction Bank Corp,Pollination,143958.0,1.0,
China Construction Bank Corp,Soil quality,627958.0,1.0,
China Construction Bank Corp,Surface water,6699112.0,1.0,
China Construction Bank Corp,Ventilation,597052.0,1.0,
China Construction Bank Corp,Water flow maintenance,3212209.0,1.0,
China Construction Bank Corp,Water quality,2451278.0,1.0,
Citigroup Inc,Animal-based energy,371902.0,9.038650761883524e-132,
Citigroup Inc,Bio-remediation,3263701.0,1.0,
Citigroup Inc,Buffering and attenuation of mass flows,976218.0,9.70113036746323e-32,
Citigroup Inc,Climate regulation,3628237.0,1.0,
Citigroup Inc,Dilution by atmosphere and ecosystems,2439482.0,0.9999999999999662,
Citigroup Inc,Disease control,698140.0,1.04786113538944e-61,
Citigroup Inc,Fibres and other materials,905307.0,1.332773450632645e-33,
Citigroup Inc,Filtration,4562937.0,1.0,
Citigroup Inc,Flood and storm protection,4067527.0,1.0,
Citigroup Inc,Genetic materials,741351.0,2.3297286671072106e-62,
Citigroup Inc,Ground water,6963939.0,1.0,
Citigroup Inc,Maintain nursery habitats,58219.0,4.45781263435735e-264,
Citigroup Inc,Mass stabilisation and erosion control,6171247.0,1.0,
Citigroup Inc,Mediation of sensory impacts,1361790.0,8.481785719312039e-09,
Citigroup Inc,Pest control,1020649.0,2.152177306301488e-28,
Citigroup Inc,Pollination,682812.0,1.5390934313339803e-65,
Citigroup Inc,Soil quality,1582440.0,0.0023518517620872365,
Citigroup Inc,Surface water,6938484.0,1.0,
Citigroup Inc,Ventilation,1382966.0,7.87474678399162e-08,
Citigroup Inc,Water flow maintenance,4060661.0,1.0,
Citigroup Inc,Water quality,3483568.0,1.0,
Credite Agricole SA,Animal-based energy,239618.0,4.37232785776716e-58,
Credite Agricole SA,Bio-remediation,2810929.0,1.0,
Credite Agricole SA,Buffering and attenuation of mass flows,671446.0,4.261592667654257e-07,
Credite Agricole SA,Climate regulation,3331050.0,1.0,
Credite Agricole SA,Dilution by atmosphere and ecosystems,2014160.0,1.0,
Credite Agricole SA,Disease control,476755.0,1.2706939371667245e-17,
Credite Agricole SA,Fibres and other materials,619050.0,2.136528206591145e-07,
Credite Agricole SA,Filtration,4011830.0,1.0,
Credite Agricole SA,Flood and storm protection,3751723.0,1.0,
Credite Agricole SA,Genetic materials,508613.0,1.2233565299535343e-18,
Credite Agricole SA,Ground water,6741252.0,1.0,
Credite Agricole SA,Maintain nursery habitats,36163.0,3.2025851078614673e-160,
Credite Agricole SA,Mass stabilisation and erosion control,6034501.0,1.0,
Credite Agricole SA,Mediation of sensory impacts,982326.0,0.21771575932395842,
Credite Agricole SA,Pest control,701939.0,2.2374329843160676e-06,
Credite Agricole SA,Pollination,467906.0,1.7832194443118695e-19,
Credite Agricole SA,Soil quality,1190358.0,0.9997712399630976,
Credite Agricole SA,Surface water,6727484.0,1.0,
Credite Agricole SA,Ventilation,1028593.0,0.6343722016902252,
Credite Agricole SA,Water flow maintenance,3662279.0,1.0,
Credite Agricole SA,Water quality,3041463.0,1.0,
Deutsche Bank AG,Animal-based energy,907280.0,0.0,
Deutsche Bank AG,Bio-remediation,3445665.0,2.2227911205361513e-167,
Deutsche Bank AG,Buffering and attenuation of mass flows,1721453.0,0.0,
Deutsche Bank AG,Climate regulation,3379379.0,1.4889872208920311e-181,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,3111360.0,6.807947025692705e-197,
Deutsche Bank AG,Disease control,1425659.0,0.0,
Deutsche Bank AG,Fibres and other materials,1892795.0,0.0,
Deutsche Bank AG,Filtration,4615153.0,1.4399108465361488e-63,
Deutsche Bank AG,Flood and storm protection,3727700.0,3.2488898438756314e-140,
Deutsche Bank AG,Genetic materials,1272182.0,0.0,
Deutsche Bank AG,Ground water,5350061.0,3.3933563464339283e-31,
Deutsche Bank AG,Maintain nursery habitats,146774.0,0.0,
Deutsche Bank AG,Mass stabilisation and erosion control,3877355.0,1.7273565005378367e-141,
Deutsche Bank AG,Mediation of sensory impacts,2183523.0,0.0,
Deutsche Bank AG,Pest control,1800841.0,0.0,
Deutsche Bank AG,Pollination,1209548.0,0.0,
Deutsche Bank AG,Soil quality,2115396.0,0.0,
Deutsche Bank AG,Surface water,5170720.0,2.293180068297083e-40,
Deutsche Bank AG,Ventilation,2150731.0,0.0,
Deutsche Bank AG,Water flow maintenance,4234886.0,7.554069890236246e-91,
Deutsche Bank AG,Water quality,4041265.0,7.209657697163328e-101,
Goldman Sachs Group Inc,Animal-based energy,775425.0,0.0,
Goldman Sachs Group Inc,Bio-remediation,3544571.0,2.4744761878586957e-108,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,1616793.0,0.0,
Goldman Sachs Group Inc,Climate regulation,3519847.0,2.425572463390934e-125,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,3110701.0,5.554716637538029e-138,
Goldman Sachs Group Inc,Disease control,1289512.0,0.0,
Goldman Sachs Group Inc,Fibres and other materials,1689560.0,0.0,
Goldman Sachs Group Inc,Filtration,4786187.0,2.4406295207537394e-28,
Goldman Sachs Group Inc,Flood and storm protection,3893196.0,1.3131524795260474e-84,
Goldman Sachs Group Inc,Genetic materials,1153112.0,0.0,
Goldman Sachs Group Inc,Ground water,5774011.0,1.0451116480720913e-06,
Goldman Sachs Group Inc,Maintain nursery habitats,130730.0,0.0,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,4385796.0,3.1178787507750143e-69,
Goldman Sachs Group Inc,Mediation of sensory impacts,2122908.0,9.553851356365346e-275,
Goldman Sachs Group Inc,Pest control,1676502.0,0.0,
Goldman Sachs Group Inc,Pollination,1125379.0,0.0,
Goldman Sachs Group Inc,Soil quality,2051097.0,1.5754192024426982e-279,
Goldman Sachs Group Inc,Surface water,5606841.0,1.1825451685652149e-10,
Goldman Sachs Group Inc,Ventilation,2056327.0,5.378760014609185e-281,
Goldman Sachs Group Inc,Water flow maintenance,4233857.0,2.414737629921888e-55,
Goldman Sachs Group Inc,Water quality,4027829.0,9.533626465434323e-61,
Groupe BPCE,Animal-based energy,278501.0,1.27397063610867e-77,
Groupe BPCE,Bio-remediation,2651198.0,0.9999999999977632,
Groupe BPCE,Buffering and attenuation of mass flows,674854.0,1.5291370496062931e-22,
Groupe BPCE,Climate regulation,3103523.0,1.0,
Groupe BPCE,Dilution by atmosphere and ecosystems,2016260.0,0.9999998788841742,
Groupe BPCE,Disease control,538728.0,2.3577957834264774e-30,
Groupe BPCE,Fibres and other materials,673382.0,5.384389417265926e-20,
Groupe BPCE,Filtration,3491455.0,1.0,
Groupe BPCE,Flood and storm protection,3459805.0,1.0,
Groupe BPCE,Genetic materials,555680.0,1.661746755907905e-36,
Groupe BPCE,Ground water,6008800.0,1.0,
Groupe BPCE,Maintain nursery habitats,42800.0,6.708546484792744e-188,
Groupe BPCE,Mass stabilisation and erosion control,5703964.0,1.0,
Groupe BPCE,Mediation of sensory impacts,913690.0,6.994625578774576e-17,
Groupe BPCE,Pest control,698105.0,5.226518841662445e-22,
Groupe BPCE,Pollination,528330.0,8.17253391662265e-33,
Groupe BPCE,Soil quality,1198593.0,0.044612587627254584,
Groupe BPCE,Surface water,5983019.0,1.0,
Groupe BPCE,Ventilation,1014126.0,5.1719127557057446e-11,
Groupe BPCE,Water flow maintenance,3576037.0,1.0,
Groupe BPCE,Water quality,2902964.0,1.0,
HSBC Holdings PLC,Animal-based energy,889280.0,0.0,
HSBC Holdings PLC,Bio-remediation,4370862.0,3.950889097151168e-59,
HSBC Holdings PLC,Buffering and attenuation of mass flows,1928158.0,0.0,
HSBC Holdings PLC,Climate regulation,4162693.0,1.9787721532496114e-82,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,3806203.0,2.7708738512065015e-96,
HSBC Holdings PLC,Disease control,1543697.0,0.0,
HSBC Holdings PLC,Fibres and other materials,1928161.0,0.0,
HSBC Holdings PLC,Filtration,5462220.0,3.230219098559132e-10,
HSBC Holdings PLC,Flood and storm protection,4860738.0,1.2731329461816785e-34,
HSBC Holdings PLC,Genetic materials,1426570.0,0.0,
HSBC Holdings PLC,Ground water,6588277.0,0.9671666518579063,
HSBC Holdings PLC,Maintain nursery habitats,144677.0,0.0,
HSBC Holdings PLC,Mass stabilisation and erosion control,5245464.0,8.44366106358063e-30,
HSBC Holdings PLC,Mediation of sensory impacts,2400974.0,5.973655389696821e-258,
HSBC Holdings PLC,Pest control,2028534.0,0.0,
HSBC Holdings PLC,Pollination,1385771.0,0.0,
HSBC Holdings PLC,Soil quality,2688131.0,3.3377444551294465e-218,
HSBC Holdings PLC,Surface water,6448814.0,0.7161424080488334,
HSBC Holdings PLC,Ventilation,2516109.0,1.1844739485429659e-242,
HSBC Holdings PLC,Water flow maintenance,5005529.0,2.4323820114437758e-26,
HSBC Holdings PLC,Water quality,4822073.0,2.3095698172325598e-29,
ING Groupe NV,Animal-based energy,286782.0,7.880820740060086e-66,
ING Groupe NV,Bio-remediation,3189654.0,1.0,
ING Groupe NV,Buffering and attenuation of mass flows,819723.0,0.0003762325325325185,
ING Groupe NV,Climate regulation,3655841.0,1.0,
ING Groupe NV,Dilution by atmosphere and ecosystems,2267262.0,1.0,
ING Groupe NV,Disease control,577794.0,1.7750161930421593e-16,
ING Groupe NV,Fibres and other materials,752717.0,3.4184223335941724e-05,
ING Groupe NV,Filtration,4442103.0,1.0,
ING Groupe NV,Flood and storm protection,4133210.0,1.0,
ING Groupe NV,Genetic materials,604839.0,4.456065008329026e-18,
ING Groupe NV,Ground water,7176524.0,1.0,
ING Groupe NV,Maintain nursery habitats,42102.0,2.504554117206307e-181,
ING Groupe NV,Mass stabilisation and erosion control,6642000.0,1.0,
ING Groupe NV,Mediation of sensory impacts,1140465.0,0.9681442922881776,
ING Groupe NV,Pest control,857238.0,0.002413880598074754,
ING Groupe NV,Pollination,570473.0,9.009213358763011e-18,
ING Groupe NV,Soil quality,1415281.0,0.9999999990451213,
ING Groupe NV,Surface water,7158230.0,1.0,
ING Groupe NV,Ventilation,1204991.0,0.9981828678753902,
ING Groupe NV,Water flow maintenance,4006449.0,1.0,
ING Groupe NV,Water quality,3339916.0,1.0,
Industrial & Commercial Bank of China Ltd,Animal-based energy,37239.0,0.9999999999994132,
Industrial & Commercial Bank of China Ltd,Bio-remediation,2319808.0,1.0,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,253777.0,1.0,
Industrial & Commercial Bank of China Ltd,Climate regulation,3060625.0,1.0,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,1396512.0,1.0,
Industrial & Commercial Bank of China Ltd,Disease control,132396.0,1.0,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,213962.0,1.0,
Industrial & Commercial Bank of China Ltd,Filtration,3539841.0,1.0,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,3320503.0,1.0,
Industrial & Commercial Bank of China Ltd,Genetic materials,181721.0,1.0,
Industrial & Commercial Bank of China Ltd,Ground water,6729700.0,1.0,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,1962.0,0.013269855081527017,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,6210343.0,1.0,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,565649.0,1.0,
Industrial & Commercial Bank of China Ltd,Pest control,282310.0,1.0,
Industrial & Commercial Bank of China Ltd,Pollination,132078.0,1.0,
Industrial & Commercial Bank of China Ltd,Soil quality,600890.0,1.0,
Industrial & Commercial Bank of China Ltd,Surface water,6718499.0,1.0,
Industrial & Commercial Bank of China Ltd,Ventilation,582165.0,1.0,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,3210192.0,1.0,
Industrial & Commercial Bank of China Ltd,Water quality,2427467.0,1.0,
JPMorgan Chase & Co,Animal-based energy,898424.0,0.0,
JPMorgan Chase & Co,Bio-remediation,4084949.0,4.6417366966358135e-89,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,1803869.0,0.0,
JPMorgan Chase & Co,Climate regulation,3974550.0,2.746056699237528e-109,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,3472688.0,1.2092647106582514e-137,
JPMorgan Chase & Co,Disease control,1462402.0,0.0,
JPMorgan Chase & Co,Fibres and other materials,1877329.0,0.0,
JPMorgan Chase & Co,Filtration,5274710.0,1.112277997646829e-19,
JPMorgan Chase & Co,Flood and storm protection,4436186.0,3.4208082649983153e-66,
JPMorgan Chase & Co,Genetic materials,1356781.0,0.0,
JPMorgan Chase & Co,Ground water,6484993.0,0.5060994626743571,
JPMorgan Chase & Co,Maintain nursery habitats,189910.0,0.0,
JPMorgan Chase & Co,Mass stabilisation and erosion control,4914043.0,1.654739083304002e-50,
JPMorgan Chase & Co,Mediation of sensory impacts,2444370.0,4.6649599524284596e-269,
JPMorgan Chase & Co,Pest control,1891278.0,0.0,
JPMorgan Chase & Co,Pollination,1278159.0,0.0,
JPMorgan Chase & Co,Soil quality,2305471.0,5.504653432072172e-287,
JPMorgan Chase & Co,Surface water,6305875.0,0.050032565679320816,
JPMorgan Chase & Co,Ventilation,2372552.0,2.271770551380257e-279,
JPMorgan Chase & Co,Water flow maintenance,4837425.0,8.01678980470928e-40,
JPMorgan Chase & Co,Water quality,4502001.0,1.9182121382013963e-53,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,756270.0,0.0,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,4393541.0,3.999786593250491e-21,
