Bank,service,statistic,p-value,z
Groupe BPCE,Ventilation,9785882.0,1.0,
Groupe BPCE,Water flow maintenance,9771241.0,1.0,
Groupe BPCE,Water quality,9773815.0,1.0,
HSBC Holdings PLC,Animal-based energy,5076101.0,2.3870627160061464e-44,
HSBC Holdings PLC,Bio-remediation,5221901.0,2.238055029687854e-36,
HSBC Holdings PLC,Buffering and attenuation of mass flows,5172329.0,5.3903463331937457e-39,
HSBC Holdings PLC,Climate regulation,5180846.0,1.5424793774237855e-38,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,5183235.0,2.0691490426533087e-38,
HSBC Holdings PLC,Disease control,5085829.0,8.617212282398665e-44,
HSBC Holdings PLC,Fibres and other materials,5096051.0,3.29030069939128e-43,
HSBC Holdings PLC,Filtration,5247343.0,4.5369474716381114e-35,
HSBC Holdings PLC,Flood and storm protection,5192362.0,6.326174186970998e-38,
HSBC Holdings PLC,Genetic materials,5066623.0,6.779014803833947e-45,
HSBC Holdings PLC,Ground water,5201813.0,1.9967615945879128e-37,
HSBC Holdings PLC,Maintain nursery habitats,5001995.0,1.0249730298753869e-48,
HSBC Holdings PLC,Mass stabilisation and erosion control,5204261.0,2.6857293645538867e-37,
HSBC Holdings PLC,Mediation of sensory impacts,5208534.0,4.5000443489270385e-37,
HSBC Holdings PLC,Pest control,5165702.0,2.3680896865414737e-39,
HSBC Holdings PLC,Pollination,5084403.0,7.142874606552758e-44,
HSBC Holdings PLC,Soil quality,5176822.0,9.393755308727348e-39,
HSBC Holdings PLC,Surface water,5203923.0,2.578108573574603e-37,
HSBC Holdings PLC,Ventilation,5167660.0,3.0207719789134415e-39,
HSBC Holdings PLC,Water flow maintenance,5196788.0,1.0847870411024868e-37,
HSBC Holdings PLC,Water quality,5206835.0,3.665848977754385e-37,
ING Groupe NV,Animal-based energy,11740939.0,1.0,
ING Groupe NV,Bio-remediation,11656305.0,1.0,
ING Groupe NV,Buffering and attenuation of mass flows,11752642.0,1.0,
ING Groupe NV,Climate regulation,11658265.0,1.0,
ING Groupe NV,Dilution by atmosphere and ecosystems,11666603.0,1.0,
ING Groupe NV,Disease control,11753060.0,1.0,
ING Groupe NV,Fibres and other materials,11749149.0,1.0,
ING Groupe NV,Filtration,11669789.0,1.0,
ING Groupe NV,Flood and storm protection,11660415.0,1.0,
ING Groupe NV,Genetic materials,11712347.0,1.0,
ING Groupe NV,Ground water,11656822.0,1.0,
ING Groupe NV,Maintain nursery habitats,11756694.0,1.0,
ING Groupe NV,Mass stabilisation and erosion control,11658331.0,1.0,
ING Groupe NV,Mediation of sensory impacts,11646417.0,1.0,
ING Groupe NV,Pest control,11731693.0,1.0,
ING Groupe NV,Pollination,11748127.0,1.0,
ING Groupe NV,Soil quality,11748076.0,1.0,
ING Groupe NV,Surface water,11658198.0,1.0,
ING Groupe NV,Ventilation,11653374.0,1.0,
ING Groupe NV,Water flow maintenance,11661154.0,1.0,
ING Groupe NV,Water quality,11677184.0,1.0,
Industrial & Commercial Bank of China Ltd,Animal-based energy,12862724.0,1.0,
Industrial & Commercial Bank of China Ltd,Bio-remediation,12854484.0,1.0,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,12861255.0,1.0,
Industrial & Commercial Bank of China Ltd,Climate regulation,12854323.0,1.0,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,12858286.0,1.0,
Industrial & Commercial Bank of China Ltd,Disease control,12862175.0,1.0,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,12860146.0,1.0,
Industrial & Commercial Bank of China Ltd,Filtration,12856896.0,1.0,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,12855293.0,1.0,
Industrial & Commercial Bank of China Ltd,Genetic materials,12863847.0,1.0,
Industrial & Commercial Bank of China Ltd,Ground water,12856544.0,1.0,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,12860927.0,1.0,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,12853804.0,1.0,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,12855988.0,1.0,
Industrial & Commercial Bank of China Ltd,Pest control,12859602.0,1.0,
Industrial & Commercial Bank of China Ltd,Pollination,12862456.0,1.0,
Industrial & Commercial Bank of China Ltd,Soil quality,12860617.0,1.0,
Industrial & Commercial Bank of China Ltd,Surface water,12856380.0,1.0,
Industrial & Commercial Bank of China Ltd,Ventilation,12857898.0,1.0,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,12857794.0,1.0,
Industrial & Commercial Bank of China Ltd,Water quality,12857243.0,1.0,
JPMorgan Chase & Co,Animal-based energy,4397875.0,2.9706617576769966e-92,
JPMorgan Chase & Co,Bio-remediation,4643639.0,7.789855446965553e-73,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,4581299.0,1.5400771862358435e-77,
JPMorgan Chase & Co,Climate regulation,4602420.0,6.282698988160601e-76,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,4538320.0,7.189868236914329e-81,
JPMorgan Chase & Co,Disease control,4408478.0,2.28553188697201e-91,
JPMorgan Chase & Co,Fibres and other materials,4443951.0,1.9584061915837596e-88,
JPMorgan Chase & Co,Filtration,4670433.0,7.362534386923162e-71,
JPMorgan Chase & Co,Flood and storm protection,4612078.0,3.379590573813976e-75,
JPMorgan Chase & Co,Genetic materials,4526917.0,9.140673564332279e-82,
JPMorgan Chase & Co,Ground water,4621989.0,1.8834923613099238e-74,
JPMorgan Chase & Co,Maintain nursery habitats,4532435.0,2.483503140502191e-81,
JPMorgan Chase & Co,Mass stabilisation and erosion control,4628000.0,5.316385067638847e-74,
