Bank,service,statistic,p-value,z
Barclays PLC,Surface water,176.0,0.01140204716291474,
Barclays PLC,Ventilation,190.0,0.0203097628440093,
Barclays PLC,Water flow maintenance,186.0,0.01730425970431901,
Barclays PLC,Water quality,180.0,0.013511538508946893,
China Construction Bank Corp,Animal-based energy,22.0,0.0502625864044919,
China Construction Bank Corp,Bio-remediation,21.0,0.043430040758120375,
China Construction Bank Corp,Buffering and attenuation of mass flows,21.0,0.043430040758120375,
China Construction Bank Corp,Climate regulation,23.0,0.05792574876296503,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,23.0,0.05792574876296503,
China Construction Bank Corp,Disease control,22.0,0.0502625864044919,
China Construction Bank Corp,Fibres and other materials,23.0,0.05792574876296503,
China Construction Bank Corp,Filtration,24.0,0.06647864648116782,
China Construction Bank Corp,Flood and storm protection,20.0,0.03736774915294127,
China Construction Bank Corp,Genetic materials,0.0,0.0007368904219375711,
China Construction Bank Corp,Ground water,20.0,0.03736774915294127,
China Construction Bank Corp,Maintain nursery habitats,24.0,0.06647864648116782,
China Construction Bank Corp,Mass stabilisation and erosion control,17.0,0.02319973093545232,
China Construction Bank Corp,Mediation of sensory impacts,22.0,0.0502625864044919,
China Construction Bank Corp,Pest control,20.0,0.03736774915294127,
China Construction Bank Corp,Pollination,24.0,0.06647864648116782,
China Construction Bank Corp,Soil quality,22.0,0.0502625864044919,
China Construction Bank Corp,Surface water,21.0,0.043430040758120375,
China Construction Bank Corp,Ventilation,23.0,0.05792574876296503,
China Construction Bank Corp,Water flow maintenance,20.0,0.03736774915294127,
China Construction Bank Corp,Water quality,23.0,0.05792574876296503,
Citigroup Inc,Animal-based energy,229.0,0.07947580808382465,
Citigroup Inc,Bio-remediation,240.0,0.10964172228075342,
Citigroup Inc,Buffering and attenuation of mass flows,218.0,0.056055388668361905,
Citigroup Inc,Climate regulation,214.0,0.04903395255621068,
Citigroup Inc,Dilution by atmosphere and ecosystems,223.0,0.06592056149469655,
Citigroup Inc,Disease control,241.0,0.11274536146413167,
Citigroup Inc,Fibres and other materials,233.0,0.0896214612885109,
Citigroup Inc,Filtration,243.0,0.1191397086275856,
Citigroup Inc,Flood and storm protection,218.0,0.056055388668361905,
Citigroup Inc,Genetic materials,225.0,0.07022425624112781,
Citigroup Inc,Ground water,241.0,0.11274536146413167,
Citigroup Inc,Maintain nursery habitats,217.0,0.05422973764927575,
Citigroup Inc,Mass stabilisation and erosion control,180.0,0.013511538508946893,
Citigroup Inc,Mediation of sensory impacts,242.0,0.11591122974809165,
Citigroup Inc,Pest control,239.0,0.1065999051459024,
Citigroup Inc,Pollination,230.0,0.081926811419054,
Citigroup Inc,Soil quality,230.0,0.081926811419054,
Citigroup Inc,Surface water,231.0,0.08443434703145375,
Citigroup Inc,Ventilation,244.0,0.12243115322153603,
Citigroup Inc,Water flow maintenance,243.0,0.1191397086275856,
Citigroup Inc,Water quality,231.0,0.08443434703145375,
Credite Agricole SA,Animal-based energy,138.0,0.005445674510741323,
Credite Agricole SA,Bio-remediation,164.0,0.0186894149280406,
Credite Agricole SA,Buffering and attenuation of mass flows,130.0,0.0035821587363467785,
Credite Agricole SA,Climate regulation,125.0,0.002730967511097586,
Credite Agricole SA,Dilution by atmosphere and ecosystems,127.0,0.0030467072106247846,
Credite Agricole SA,Disease control,170.0,0.02416841622042872,
Credite Agricole SA,Fibres and other materials,143.0,0.007008518082246665,
Credite Agricole SA,Filtration,172.0,0.02627140892853448,
Credite Agricole SA,Flood and storm protection,130.0,0.0035821587363467785,
Credite Agricole SA,Genetic materials,128.0,0.003216594294920323,
Credite Agricole SA,Ground water,150.0,0.00985687855512701,
Credite Agricole SA,Maintain nursery habitats,138.0,0.005445674510741323,
Credite Agricole SA,Mass stabilisation and erosion control,148.0,0.00895466584612035,
Credite Agricole SA,Mediation of sensory impacts,171.0,0.025201535359412015,
Credite Agricole SA,Pest control,152.0,0.01083748198550394,
Credite Agricole SA,Pollination,146.0,0.008125636466582034,
Credite Agricole SA,Soil quality,132.0,0.003984592050574962,
Credite Agricole SA,Surface water,132.0,0.003984592050574962,
Credite Agricole SA,Ventilation,172.0,0.02627140892853448,
Credite Agricole SA,Water flow maintenance,163.0,0.017887748164129434,
Credite Agricole SA,Water quality,141.0,0.00634125635928746,
Deutsche Bank AG,Animal-based energy,183.0,2.767535066325601e-05,
Deutsche Bank AG,Bio-remediation,193.0,4.3188508592508095e-05,
Deutsche Bank AG,Buffering and attenuation of mass flows,178.0,2.2065639529929966e-05,
Deutsche Bank AG,Climate regulation,187.0,3.31100119152276e-05,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,182.0,2.6455174290459042e-05,
Deutsche Bank AG,Disease control,187.0,3.31100119152276e-05,
Deutsche Bank AG,Fibres and other materials,182.0,2.6455174290459042e-05,
Deutsche Bank AG,Filtration,196.0,4.925467916378469e-05,
Deutsche Bank AG,Flood and storm protection,216.0,0.00011543760253813584,
Deutsche Bank AG,Genetic materials,350.0,0.011769172404484579,
Deutsche Bank AG,Ground water,195.0,4.7148442094395987e-05,
Deutsche Bank AG,Maintain nursery habitats,211.0,9.367053671893927e-05,
Deutsche Bank AG,Mass stabilisation and erosion control,258.0,0.0006015575826526724,
Deutsche Bank AG,Mediation of sensory impacts,192.0,4.132845737458032e-05,
Deutsche Bank AG,Pest control,178.0,2.2065639529929966e-05,
Deutsche Bank AG,Pollination,172.0,1.6754525248527407e-05,
Deutsche Bank AG,Soil quality,183.0,2.767535066325601e-05,
Deutsche Bank AG,Surface water,159.0,9.105190957180407e-06,
Deutsche Bank AG,Ventilation,186.0,3.166374943089216e-05,
Deutsche Bank AG,Water flow maintenance,190.0,3.7833127138691876e-05,
Deutsche Bank AG,Water quality,202.0,6.387884813266925e-05,
Goldman Sachs Group Inc,Animal-based energy,200.0,0.0004895542713481989,
Goldman Sachs Group Inc,Bio-remediation,251.0,0.003674082155172228,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,265.0,0.006009429934260965,
Goldman Sachs Group Inc,Climate regulation,281.0,0.010214043991919039,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,272.0,0.007610755022731587,
Goldman Sachs Group Inc,Disease control,224.0,0.0013206613417717289,
Goldman Sachs Group Inc,Fibres and other materials,277.0,0.008973963167589853,
Goldman Sachs Group Inc,Filtration,237.0,0.002188101390338896,
Goldman Sachs Group Inc,Flood and storm protection,312.0,0.025943665473546835,
Goldman Sachs Group Inc,Genetic materials,394.0,0.17006175507095772,
Goldman Sachs Group Inc,Ground water,267.0,0.006433304128182857,
Goldman Sachs Group Inc,Maintain nursery habitats,308.0,0.02316539439602975,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,376.0,0.12074505554733578,
Goldman Sachs Group Inc,Mediation of sensory impacts,237.0,0.002188101390338896,
Goldman Sachs Group Inc,Pest control,220.0,0.001125441576310068,
Goldman Sachs Group Inc,Pollination,252.0,0.0038088076797765076,
Goldman Sachs Group Inc,Soil quality,284.0,0.011239770524848836,
Goldman Sachs Group Inc,Surface water,249.0,0.0034173858548059337,
Goldman Sachs Group Inc,Ventilation,241.0,0.002544157408974884,
Goldman Sachs Group Inc,Water flow maintenance,236.0,0.0021064542114791404,
Goldman Sachs Group Inc,Water quality,303.0,0.020048807383816144,
Groupe BPCE,Animal-based energy,85.0,0.003604545884398184,
Groupe BPCE,Bio-remediation,84.0,0.0033661957682915387,
Groupe BPCE,Buffering and attenuation of mass flows,114.0,0.021348767689091334,
Groupe BPCE,Climate regulation,104.0,0.012086421675697694,
Groupe BPCE,Dilution by atmosphere and ecosystems,83.0,0.00314210810128413,
Groupe BPCE,Disease control,78.0,0.0022106368311125245,
Groupe BPCE,Fibres and other materials,102.0,0.010726553094053355,
Groupe BPCE,Filtration,86.0,0.003857934787872008,
Groupe BPCE,Flood and storm protection,131.0,0.05055016510939322,
Groupe BPCE,Genetic materials,75.0,0.0017799123683381254,
Groupe BPCE,Ground water,85.0,0.003604545884398184,
Groupe BPCE,Maintain nursery habitats,143.0,0.08592470024228571,
Groupe BPCE,Mass stabilisation and erosion control,178.0,0.28458117386586634,
Groupe BPCE,Mediation of sensory impacts,83.0,0.00314210810128413,
Groupe BPCE,Pest control,74.0,0.0016542782009845935,
Groupe BPCE,Pollination,94.0,0.006530802943199198,
Groupe BPCE,Soil quality,99.0,0.008936757909515763,
Groupe BPCE,Surface water,97.0,0.007894193556128592,
Groupe BPCE,Ventilation,78.0,0.0022106368311125245,
Groupe BPCE,Water flow maintenance,82.0,0.002931538655459983,
Groupe BPCE,Water quality,117.0,0.025094923624389434,
HSBC Holdings PLC,Animal-based energy,241.0,0.00018611977348548307,
HSBC Holdings PLC,Bio-remediation,258.0,0.0003563324941593548,
HSBC Holdings PLC,Buffering and attenuation of mass flows,280.0,0.0007915142736477275,
HSBC Holdings PLC,Climate regulation,299.0,0.0015176432064596833,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,296.0,0.0013726238609509428,
HSBC Holdings PLC,Disease control,247.0,0.00023483630264421385,
HSBC Holdings PLC,Fibres and other materials,269.0,0.0005342541109959824,
HSBC Holdings PLC,Filtration,258.0,0.0003563324941593548,
HSBC Holdings PLC,Flood and storm protection,310.0,0.0021769095693340975,
HSBC Holdings PLC,Genetic materials,286.0,0.0009758789328950166,
HSBC Holdings PLC,Ground water,256.0,0.00033061077589732817,
HSBC Holdings PLC,Maintain nursery habitats,337.0,0.0050208095657222574,
HSBC Holdings PLC,Mass stabilisation and erosion control,402.0,0.02821387624399008,
HSBC Holdings PLC,Mediation of sensory impacts,254.0,0.000306624363208857,
HSBC Holdings PLC,Pest control,240.0,0.00017898340870769336,
HSBC Holdings PLC,Pollination,263.0,0.0004289927374593116,
HSBC Holdings PLC,Soil quality,265.0,0.00046172923942964606,
HSBC Holdings PLC,Surface water,248.0,0.00024402997066013172,
HSBC Holdings PLC,Ventilation,247.0,0.00023483630264421385,
HSBC Holdings PLC,Water flow maintenance,254.0,0.000306624363208857,
HSBC Holdings PLC,Water quality,285.0,0.0009426409919201596,
ING Groupe NV,Animal-based energy,182.0,0.06259936869137137,
ING Groupe NV,Bio-remediation,196.0,0.10177045303446303,
ING Groupe NV,Buffering and attenuation of mass flows,181.0,0.06032967576129151,
ING Groupe NV,Climate regulation,182.0,0.06259936869137137,
ING Groupe NV,Dilution by atmosphere and ecosystems,183.0,0.06493507665721981,
ING Groupe NV,Disease control,193.0,0.09215105601043605,
ING Groupe NV,Fibres and other materials,192.0,0.0890990784334093,
ING Groupe NV,Filtration,195.0,0.09848595379951514,
ING Groupe NV,Flood and storm protection,186.0,0.07234900447575897,
ING Groupe NV,Genetic materials,49.0,2.906548563983214e-05,
ING Groupe NV,Ground water,195.0,0.09848595379951514,
ING Groupe NV,Maintain nursery habitats,187.0,0.07495939703021819,
ING Groupe NV,Mass stabilisation and erosion control,190.0,0.08322186690356792,
ING Groupe NV,Mediation of sensory impacts,195.0,0.09848595379951514,
ING Groupe NV,Pest control,191.0,0.08612297261154911,
ING Groupe NV,Pollination,187.0,0.07495939703021819,
ING Groupe NV,Soil quality,194.0,0.09527974548269741,
ING Groupe NV,Surface water,185.0,0.069808840385519,
ING Groupe NV,Ventilation,196.0,0.10177045303446303,
ING Groupe NV,Water flow maintenance,197.0,0.10513397870798569,
ING Groupe NV,Water quality,193.0,0.09215105601043605,
Industrial & Commercial Bank of China Ltd,Animal-based energy,95.0,0.3544526547376819,
Industrial & Commercial Bank of China Ltd,Bio-remediation,92.0,0.31372301666075064,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,90.0,0.28774311406824815,
Industrial & Commercial Bank of China Ltd,Climate regulation,89.0,0.2751459710640076,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,89.0,0.2751459710640076,
Industrial & Commercial Bank of China Ltd,Disease control,91.0,0.3006063528699048,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,90.0,0.28774311406824815,
Industrial & Commercial Bank of China Ltd,Filtration,93.0,0.3270794722085725,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,88.0,0.2628265990882429,
Industrial & Commercial Bank of China Ltd,Genetic materials,0.0,4.428728843931774e-05,
Industrial & Commercial Bank of China Ltd,Ground water,93.0,0.3270794722085725,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,85.0,0.22763640495771692,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,83.0,0.20573237022004698,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,92.0,0.31372301666075064,
Industrial & Commercial Bank of China Ltd,Pest control,92.0,0.31372301666075064,
Industrial & Commercial Bank of China Ltd,Pollination,91.0,0.3006063528699048,
Industrial & Commercial Bank of China Ltd,Soil quality,90.0,0.28774311406824815,
Industrial & Commercial Bank of China Ltd,Surface water,90.0,0.28774311406824815,
Industrial & Commercial Bank of China Ltd,Ventilation,90.0,0.28774311406824815,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,92.0,0.31372301666075064,
Industrial & Commercial Bank of China Ltd,Water quality,91.0,0.3006063528699048,
JPMorgan Chase & Co,Animal-based energy,197.0,5.144952541239983e-05,
JPMorgan Chase & Co,Bio-remediation,221.0,0.00014188615646728802,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,234.0,0.00023960829625148934,
JPMorgan Chase & Co,Climate regulation,250.0,0.00044559738740165323,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,230.0,0.00020431932124444075,
JPMorgan Chase & Co,Disease control,215.0,0.0001107364532055054,
JPMorgan Chase & Co,Fibres and other materials,246.0,0.0003825429102644534,
JPMorgan Chase & Co,Filtration,222.0,0.00014781567909915528,
JPMorgan Chase & Co,Flood and storm protection,275.0,0.001113191571404995,
JPMorgan Chase & Co,Genetic materials,394.0,0.036011952069232744,
JPMorgan Chase & Co,Ground water,228.0,0.0001885549152192369,
JPMorgan Chase & Co,Maintain nursery habitats,285.0,0.0015764571503213815,
JPMorgan Chase & Co,Mass stabilisation and erosion control,283.0,0.0014717066951106734,
JPMorgan Chase & Co,Mediation of sensory impacts,221.0,0.00014188615646728802,
JPMorgan Chase & Co,Pest control,220.0,0.00013618006539622892,
JPMorgan Chase & Co,Pollination,238.0,0.00028051790142385574,
JPMorgan Chase & Co,Soil quality,248.0,0.0004129550223241423,
JPMorgan Chase & Co,Surface water,228.0,0.0001885549152192369,
JPMorgan Chase & Co,Ventilation,220.0,0.00013618006539622892,
JPMorgan Chase & Co,Water flow maintenance,219.0,0.00013068960157768255,
JPMorgan Chase & Co,Water quality,269.0,0.0008989379150512283,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,122.0,6.7149142894679945e-06,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,101.0,2.1322582180051967e-06,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,160.0,4.6240900106415636e-05,
Mitsubishi UFJ Financial Group Inc,Climate regulation,160.0,4.6240900106415636e-05,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,148.0,2.565735880738793e-05,
Mitsubishi UFJ Financial Group Inc,Disease control,112.0,3.916766738972005e-06,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,165.0,5.877897758424881e-05,
Mitsubishi UFJ Financial Group Inc,Filtration,101.0,2.1322582180051967e-06,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,284.0,0.006900328048400932,
Mitsubishi UFJ Financial Group Inc,Genetic materials,374.0,0.07896124549846945,
Mitsubishi UFJ Financial Group Inc,Ground water,128.0,9.221138876310873e-06,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,313.0,0.016836115061416378,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,319.0,0.019990077257818015,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,99.0,1.9058296452946187e-06,
Mitsubishi UFJ Financial Group Inc,Pest control,113.0,4.1361334804524575e-06,
Mitsubishi UFJ Financial Group Inc,Pollination,142.0,1.8978347925099254e-05,
Mitsubishi UFJ Financial Group Inc,Soil quality,145.0,2.2079503954764445e-05,
Mitsubishi UFJ Financial Group Inc,Surface water,129.0,9.717253257260585e-06,
Mitsubishi UFJ Financial Group Inc,Ventilation,112.0,3.916766738972005e-06,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,104.0,2.5208466104657376e-06,
Mitsubishi UFJ Financial Group Inc,Water quality,228.0,0.0009167934772873011,
Mizuho Financial Group Inc,Animal-based energy,54.0,9.558738718597839e-06,
Mizuho Financial Group Inc,Bio-remediation,55.0,1.0286609741087918e-05,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,57.0,1.1903670907807851e-05,
