Bank,service,statistic,p-value,z
Bank of New York Mellon Corp,Water flow maintenance,285.0,0.007128135686831788,
Bank of New York Mellon Corp,Water quality,427.0,0.21372200038590594,
Barclays PLC,Animal-based energy,50.0,7.1088205309493005e-06,
Barclays PLC,Bio-remediation,149.0,0.0032745967687422945,
Barclays PLC,Buffering and attenuation of mass flows,147.0,0.0029643762901746433,
Barclays PLC,Climate regulation,171.0,0.009172092634647374,
Barclays PLC,Dilution by atmosphere and ecosystems,220.0,0.059851836810359146,
Barclays PLC,Disease control,50.0,7.1088205309493005e-06,
Barclays PLC,Fibres and other materials,128.0,0.0010960174558860307,
Barclays PLC,Filtration,122.0,0.0007856714042315165,
Barclays PLC,Flood and storm protection,170.0,0.008775052021726681,
Barclays PLC,Genetic materials,182.0,0.014687167387831483,
Barclays PLC,Ground water,219.0,0.05792917070507725,
Barclays PLC,Maintain nursery habitats,44.0,4.5241894760074846e-06,
Barclays PLC,Mass stabilisation and erosion control,241.0,0.11274536146413167,
Barclays PLC,Mediation of sensory impacts,96.0,0.0001672314459245483,
Barclays PLC,Pest control,22.0,7.969452269337002e-07,
Barclays PLC,Pollination,53.0,8.880088868324081e-06,
Barclays PLC,Soil quality,145.0,0.0026808937653884798,
Barclays PLC,Surface water,163.0,0.006393811963466526,
Barclays PLC,Ventilation,140.0,0.0020761742966097564,
Barclays PLC,Water flow maintenance,130.0,0.001222196142397554,
Barclays PLC,Water quality,217.0,0.05422973764927575,
China Construction Bank Corp,Animal-based energy,13.0,0.01156490124867973,
China Construction Bank Corp,Bio-remediation,13.0,0.01156490124867973,
China Construction Bank Corp,Buffering and attenuation of mass flows,17.0,0.02319973093545232,
China Construction Bank Corp,Climate regulation,19.0,0.03201507421651162,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,23.0,0.05792574876296503,
China Construction Bank Corp,Disease control,13.0,0.01156490124867973,
China Construction Bank Corp,Fibres and other materials,11.0,0.007953222050851687,
China Construction Bank Corp,Filtration,30.0,0.1393536916248012,
China Construction Bank Corp,Flood and storm protection,26.0,0.08647745899421033,
China Construction Bank Corp,Genetic materials,34.0,0.2107894476088225,
China Construction Bank Corp,Ground water,34.0,0.2107894476088225,
China Construction Bank Corp,Maintain nursery habitats,0.0,0.0007368904219375711,
China Construction Bank Corp,Mass stabilisation and erosion control,57.0,0.7892105523911774,
China Construction Bank Corp,Mediation of sensory impacts,32.0,0.1727237652346129,
China Construction Bank Corp,Pest control,32.0,0.1727237652346129,
China Construction Bank Corp,Pollination,13.0,0.01156490124867973,
China Construction Bank Corp,Soil quality,41.0,0.37657618238295726,
China Construction Bank Corp,Surface water,33.0,0.19117604492875773,
China Construction Bank Corp,Ventilation,39.0,0.32482201616586615,
China Construction Bank Corp,Water flow maintenance,29.0,0.12443193746896103,
China Construction Bank Corp,Water quality,27.0,0.0980254817405532,
Citigroup Inc,Animal-based energy,52.0,8.247501410475796e-06,
Citigroup Inc,Bio-remediation,133.0,0.0014365250992031558,
Citigroup Inc,Buffering and attenuation of mass flows,143.0,0.0024221224588347836,
Citigroup Inc,Climate regulation,177.0,0.011900645124466157,
Citigroup Inc,Dilution by atmosphere and ecosystems,316.0,0.506534040493663,
Citigroup Inc,Disease control,74.0,3.950662813889092e-05,
Citigroup Inc,Fibres and other materials,109.0,0.00037028265119722325,
Citigroup Inc,Filtration,212.0,0.04579670307844786,
Citigroup Inc,Flood and storm protection,248.0,0.13623272318759855,
Citigroup Inc,Genetic materials,173.0,0.010013589224752956,
Citigroup Inc,Ground water,323.0,0.5521254557640667,
Citigroup Inc,Maintain nursery habitats,60.0,1.478963960265228e-05,
Citigroup Inc,Mass stabilisation and erosion control,241.0,0.11274536146413167,
Citigroup Inc,Mediation of sensory impacts,255.0,0.1628655977306223,
Citigroup Inc,Pest control,45.0,4.881236019102672e-06,
Citigroup Inc,Pollination,65.0,2.112794867367291e-05,
Citigroup Inc,Soil quality,145.0,0.0026808937653884798,
Citigroup Inc,Surface water,315.0,0.5,
Citigroup Inc,Ventilation,229.0,0.07947580808382465,
Citigroup Inc,Water flow maintenance,258.0,0.17525225592773036,
Citigroup Inc,Water quality,321.0,0.5391429789746884,
Credite Agricole SA,Animal-based energy,74.0,0.00011225636544705057,
Credite Agricole SA,Bio-remediation,82.0,0.00019499682630628827,
Credite Agricole SA,Buffering and attenuation of mass flows,175.0,0.029711140513939263,
Credite Agricole SA,Climate regulation,153.0,0.011358874178765415,
Credite Agricole SA,Dilution by atmosphere and ecosystems,171.0,0.025201535359412015,
Credite Agricole SA,Disease control,74.0,0.00011225636544705057,
Credite Agricole SA,Fibres and other materials,136.0,0.004912883905528299,
Credite Agricole SA,Filtration,94.0,0.0004305791855688177,
Credite Agricole SA,Flood and storm protection,104.0,0.0008061513615999691,
Credite Agricole SA,Genetic materials,163.0,0.017887748164129434,
Credite Agricole SA,Ground water,189.0,0.051034338794838416,
Credite Agricole SA,Maintain nursery habitats,24.0,2.290684031820922e-06,
Credite Agricole SA,Mass stabilisation and erosion control,231.0,0.1882246360182545,
Credite Agricole SA,Mediation of sensory impacts,77.0,0.00013839672232258984,
Credite Agricole SA,Pest control,103.0,0.0007581657724698008,
