Bank,region,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
System,FI,26.861953310669517,246.5644989761469,18.573465375185222,283.39870132884533,114.8311922222585,28.17209966877254,54.85934334735336,151.91999477525633,414.6193972207124,0.0564216573210636,542.6584901812558,0.15841681534071814,478.2081468879329,166.50706597635676,45.939729628635156,20.602897834223782,67.85597052559362,505.3647051901068,57.40758908695792,328.2428696935536,197.0630530950776
System,FR,2697.3738612437082,26092.083373395566,4513.375378369966,27567.03554674946,9534.464492059906,3688.991666865396,3297.3295237008656,17205.396010692035,40791.949835672225,87.87384202415733,43073.55375986849,83.25796068852009,52735.28346501237,13767.26852790891,4741.926030715826,2689.9233344680742,7961.694667665889,40323.69525386426,5480.720569055193,25410.63687889902,22787.01660921938
System,GB,617.4119839282134,32135.807162801797,3642.543706951193,38393.35378441484,10285.703588239063,1619.8962278441993,2780.2051275545577,18622.633433692226,53047.832226906605,71.598753845469,53268.45600058048,43.81541549409175,63898.524578995915,16409.958860048475,4510.626424502029,787.9332319387061,10819.24705838735,49423.464625909015,6250.999601636661,35393.17971049503,28907.58730424756
System,GR,0.9543756671166368,15.000970624424301,1.8400715806687749,15.680470430816738,3.3620276502848214,1.0725018292250423,2.1507421711718138,8.173851550476597,23.062361625720925,0.06497323006652926,23.979410149953374,0.04873383027110856,37.32135448840705,5.329962646412187,1.686952602659967,0.901285955641985,3.303247639962539,23.083927448429254,2.018621264600511,12.325595368179531,12.960196123146394
System,HR,0.06803103768343764,7.661282188076759,1.3257476112625082,5.229814784192461,0.9170478420813895,0.1112193778358811,0.540925040976936,3.521871649899824,9.355865987569457,0.0005235039144621964,10.2975264495529,0.0066006935408477905,11.909047990621245,4.412111338265118,0.3118179962102944,0.07108152949622538,1.3496324288854324,11.305001404849268,0.5872960174454505,3.1902530670357825,4.112359222829744
System,HU,1.533666742406705,105.63849272243321,6.3654330900047125,89.95057565001778,35.13605422438063,2.144568914325238,5.951997873835604,70.78866145698673,159.4709097758372,0.04295678922590615,198.54406517046127,0.00699336187567248,205.3175592620566,85.75901592807904,10.023854518960281,1.5235852340726304,14.74570012427446,188.49424595814003,23.298129578035333,93.21500062516834,89.18263765283295
System,ID,644.4986312887283,3112.1237991120993,927.2870535950649,3656.332715387675,2223.997028406434,904.9978879282935,1322.2314509476794,2943.4113848071975,6901.411538010882,19.34652988903949,8718.52141144572,51.0174112297841,12418.224574719421,2243.386831074429,1028.876760841899,614.7057535260627,1778.9861532133955,8108.916237085488,1123.998330842904,4650.5967575665445,5370.740572267683
System,IE,7.658467048133585,1252.2472649840477,400.5796520164287,1979.7255522725297,304.0515700540137,19.26227362744997,54.66658850971449,508.6413575778754,3283.7153439080375,0.1496210446986817,3042.2764912409184,1.0268575111036384,3336.498990849043,676.1079574831455,102.98753895832901,9.235695131418996,457.00954790766707,3103.314587682762,148.579522151849,1118.433063461358,1476.7412239610892
System,IN,995.1907539093293,4633.311526589619,1091.9879485153112,7085.3324841065005,3628.0763901648884,1038.3233787743015,1331.8005930078768,4745.357218384769,10992.221953919894,4.142201613623293,12499.92712570963,11.75756278376522,10267.835440496228,4869.535242020371,1623.9142135399534,877.6287379752099,2451.6827655071443,11276.987384178712,2320.2403037001204,8351.877384752155,6810.896929912833
System,IT,55.29285433081226,7638.169484112556,714.3335786671453,11712.230651718462,3461.5681007312505,119.89911200339233,628.2704037132768,5671.553559793239,16424.436907404113,0.7776234253563838,14428.107572517853,3.1317095970048605,20036.698273010395,6306.451350744443,908.4481818645406,65.81779950957034,1992.4678230441978,13894.899236978481,1992.0079347224964,8831.50237212139,7303.303264479912
System,JP,229.36051129244495,36505.78259788949,4262.520595037705,30842.71858427195,10562.088235735155,310.4137278061427,1495.2537366456552,21925.044336428284,50489.31198756139,6.849526081234131,61141.38803434071,23.954072082758916,68211.0338535231,26564.970177104547,2949.3259610337955,217.77288962340697,7773.02593998554,58522.322879091924,6609.51066204883,31335.90158040203,27245.658387465603
System,KR,1.2940405958766263,130.6685494150433,5.647028381117574,318.9118617271208,186.69107951331748,2.09993108097756,14.376783230683593,144.8744180718172,453.56932326367667,0.049292452693416824,744.8234232349968,0.24212458796403705,207.498577138985,169.48031301145784,7.3397336064167735,1.3634035136762874,15.334827006789128,613.4317517720845,66.25480259428454,293.10568273141024,374.5293029574407
System,LT,0.07184433102940582,6.689808266840871,2.8191715959279984,8.873308062957193,1.1270927590974888,0.12745547695598083,0.5102036084704471,3.8520670555023835,14.477305986702845,0.0022859480415759674,9.994864940929027,0.025760348933663153,13.877612232686596,3.3752531638121117,0.8388522091814493,0.07138526720005907,3.01882425751471,10.501752921802307,0.6231396358871271,5.3868696614319935,5.900323596418568
System,LU,0.3224634564101052,171.4118323291713,68.27517895459539,289.51990764358266,30.948638973631336,1.988338404873602,297.20622465286357,79.90118972645844,413.83733243711924,0.1593397872846397,542.2200728782038,7.49507129183768e-05,641.3071538324372,107.65838762582516,13.203019516214875,0.6931685828502869,68.12299693765299,560.0406657937465,24.674529295550727,269.38580365447143,110.25484168405971
System,LV,0.06711190539295006,1.6518400000846964,0.05513717913232986,1.2201327882323652,0.2798314465443587,0.06628746751345832,0.19988081344226538,0.6792042464400576,1.8644163331156942,2.0606157360967233e-05,2.4077782421326654,0.0005885214791373671,2.9810920528520324,0.8516488874551769,0.17372673499312707,0.051206468623300846,0.25147574007697093,2.441318042602561,0.18760774549832962,1.2285534254504855,0.5899464091921509
System,MT,0.021061533697650927,5.533305177656749,0.43485655592319045,2.9359104298240983,0.29391834985301185,0.045479878494774716,0.3263103598901644,1.5428384130903094,4.783845971100372,2.255713139482502e-05,5.935143110730433,0.0007999560943220052,11.61557045539509,1.7831976231026812,0.22380481231895702,0.024911787616666074,0.5713995037495881,6.091095730057079,0.2727454133712838,1.75009901508306,2.523991250843293
System,MX,42.61028862856348,748.5150116685332,68.93594184127107,575.9974448784135,611.1927094138206,60.27930639135561,158.1950099740136,697.2162869232061,1359.9510682644627,1.1991737702766254,2150.806939421884,0.8154178141212998,1103.3811270125975,728.1585889433377,76.45892862920822,40.8111052611502,166.33145291717412,1872.2713065287314,285.8752950513275,1277.2737137705437,1085.087803724178
System,NL,34.18841746301299,3260.2561732579316,290.1735625575638,4898.099457644684,642.9040325560916,104.39050414885293,493.04004354590427,1405.0851796808774,5784.6349571990995,0.36299524632362956,3883.663934769763,0.27440578972702406,7630.330567381113,1295.3941358647214,204.36467629931988,48.40603084326682,567.8459216827192,3544.207036581273,464.48932812328286,1561.8920935909546,1875.4773819189083
System,NO,9.12449856023989,585.3130052836136,89.66315079682744,1219.6853892094723,215.4178940046831,20.791084948787997,43.86832246247534,463.9478920470917,1542.5410932484094,0.9033122769801389,1360.8096125838576,4.629106580389811,1411.845182267817,377.44598503710796,43.95804513556616,9.429836554253384,136.9088708927708,1237.30413283911,117.2056367580941,584.1320839745697,917.5310033503516
System,PL,103.47765063707412,11395.713946998625,1758.4424136001358,8066.333819848786,2080.7708694208204,169.8054493912097,477.31560577118427,5732.256872818122,14036.893670170899,1.9662088461777407,15287.674684519008,2.6497163031133453,23042.191634725765,7608.460595423772,845.7988837837809,105.37392372490794,2630.088193101294,15747.149074030845,1351.198211184358,6156.8275496781425,5371.3492635266875
System,PT,3.626288020851511,404.813036590802,26.25954151867922,387.926168459334,47.44226349096648,5.631569311278493,31.437967991624813,257.5745371706253,592.7516720793841,0.08913374682144799,549.4180320732737,0.17124018142400663,851.4495052158231,145.18017828266744,30.354597637948306,3.650274536132056,58.4645447057551,633.2440403630085,30.614349614145773,421.57442999768875,274.9639764672955
System,RO,5.61258161586838,128.12564283338014,19.47899992701205,141.9277270551382,45.74256353946991,7.229908660387917,26.504226693670077,94.79794886225514,216.9775068682426,0.6466856026121289,264.2560857346466,0.015730709381335823,356.20963522752515,77.85395130501556,19.8065552530713,5.465918506322086,48.916586146626074,247.53885715734341,31.23064672458984,167.13085828175412,126.32681373054264
System,RU,12.753399811005082,545.0659405352606,16.355083201559502,746.1449211350042,73.58603665744104,18.05704798750831,22.242638686066456,543.9362965935793,921.6455505239517,0.007027165668715379,1151.6151942561087,0.06602776013314862,814.8779179832023,90.22428333112396,24.69154302505675,12.970979181241368,32.186353203644565,940.529074299151,48.57545044246855,266.7931852185439,817.9165240136207
System,SE,20.27350837895933,1320.1852479267484,140.24762842154158,1151.9300654502456,309.5492884477518,26.516468420515704,130.2613529986959,614.1943570322703,1773.205861730357,0.06434063376084295,1917.3898258175163,0.03519043015447588,2319.9083202826932,798.626143323093,112.67312686615696,18.134365760970148,244.41776519598218,1866.7217232009095,233.32637980924432,1027.836948964856,805.8026050759563
System,SI,0.03414837170426708,5.497755631450424,0.5502778374313989,4.208537818626308,1.8116291677344942,0.05005528328160465,0.2924523858681621,3.4316615106238224,7.705774881744771,8.820422498126525e-05,9.213810909190848,0.0003976626166945693,10.247649295900905,4.743485998366074,0.34123508231784544,0.032969172390892636,0.8644540181581704,9.181824992908915,1.172795174213177,4.973217383071521,3.8587594146232562
System,SK,0.3957713833322419,13.98478797459383,0.9167505407642689,16.493845292095628,12.86118712780211,0.44241678989929933,0.9421842197731128,16.38171307701682,34.40377495148347,0.003280220435598869,43.095490562959206,0.0008728589527580751,26.963568209972532,25.259289724851214,1.805786197487305,0.32506253739878765,2.6443723297543427,38.736382073462906,8.397549747299651,31.08652845081096,21.163805071227074
System,TR,69.0678995703333,18193.992294042746,198.0271601166153,5894.986072606531,553.3748540537233,126.85736958554526,625.7328684847042,9457.945519060271,18454.70939168964,0.015786746727814095,33175.317470142625,0.9523327681556062,34550.82847884921,16929.864629391785,310.4591006025454,77.30647159302102,474.89993083148045,40646.92818234456,410.9798098254596,2631.5004492671105,5577.077598551807
System,TW,0.6161048445774182,468.095071582308,5.455731038473673,753.1032740541611,468.1877192520564,0.9604650236248264,25.379304125219228,586.286202829907,1302.2860216555657,0.009155573350013019,1765.5391073131977,0.029829999351297307,1035.4374917204293,660.9395527969444,23.23550617134763,0.6553499038334228,50.05188334385094,1584.1305196466922,242.01083525091036,1296.6011417702916,829.2044039485836
System,US,10827.844567090855,567862.4562870789,49882.99699627848,407287.57309869706,170348.96746505934,15259.176799819095,47607.77862068607,269431.4485248089,693791.9240628589,84.05547797288447,867278.2000234012,160.0079769274353,970464.6806765614,371248.4562058525,26367.096949654722,10327.691759790023,75682.73799521517,835338.7448401168,98164.07970493092,385918.43083495216,329802.8289949007
System,WA,1737.8828058164067,38871.244823551126,5136.117682071267,54279.746222179834,7150.467858869383,3034.0384834887373,7805.263019897073,19146.527035317496,64899.83532133874,24.79646882509311,60330.29464880881,241.8404051866193,99461.21661864176,21839.507960379015,5727.995629638911,1889.0518678063,10868.868842285678,58705.83976662458,7602.901457016214,27340.641864396795,25717.730457774076
System,WE,4.04225422907741,37.181893322215245,7.079009905337439,53.954708346296215,22.131713741467756,7.318267140598337,8.30671340151077,33.12408353857595,81.23699326334824,0.03550249843640371,91.09904000818582,0.07486833358175263,75.09958503354862,31.051309632941337,8.464186583700695,4.4435330953465515,14.185984610164725,82.54918833837795,12.855824882412602,59.91726759467313,52.875452268576126
System,WF,940.6693072142962,2903.532568856381,1331.253186167517,4213.488944765289,1228.7115291479809,1586.5906327687458,1575.5409987976113,2035.6456261517385,5085.515163598541,10.536190564141908,4974.895364259556,60.74877725738194,6594.752350238204,1130.4772041468748,1454.1993989650136,993.9582291209286,1986.584670652754,4644.799534364125,890.7578550168645,3349.1689106046506,3353.4425051494645
System,WL,179.89416092224766,2341.6556821648396,328.57129978709474,3069.3304927612257,1033.7147565252903,282.82934701710514,492.3598437055002,1639.7491370780615,4327.140082463561,3.1148348255960774,4633.453444283774,9.493484871146359,4744.531468471403,1469.337133179299,387.35526447532555,180.60468225994066,697.4961679415298,4304.164006251312,598.6846580450148,2953.3031307860106,2420.1094170501547
System,WM,147.31311733008647,5036.528692387828,635.732665403853,6398.304425212156,876.5313177892288,263.04510786926465,463.2090181989922,3665.1013584628927,8457.880051050688,0.582303748196177,9050.029641822963,7.026232455461765,9887.33547798066,1600.057498310633,460.0238637152494,161.43675407522943,989.1441366812313,8167.4101409644245,574.77792368552,3278.2744698737697,5810.807339800646
System,ZA,74.31186865870315,5709.823887118609,5886.08151997609,14060.885418983336,2974.0942758462843,97.2592388379964,767.7899905752672,3784.0316597382216,23881.233713268422,10.210768378118534,12985.088860231137,2.04813559227726,36987.350128555154,4333.257383834489,352.59412439539744,68.68445623064336,5297.333221045394,12202.78390415234,1440.7784213874345,7433.105251459303,8719.483336071753
