Bank,service,statistic,p-value,z
HSBC Holdings PLC,Mediation of sensory impacts,3191138.0,1.0,
HSBC Holdings PLC,Pest control,2475704.0,1.0,
HSBC Holdings PLC,Pollination,1717422.0,1.0,
HSBC Holdings PLC,Soil quality,3564959.0,1.0,
HSBC Holdings PLC,Surface water,10346844.0,0.9999785733361014,
HSBC Holdings PLC,Ventilation,3431043.0,1.0,
HSBC Holdings PLC,Water flow maintenance,7202593.0,1.0,
HSBC Holdings PLC,Water quality,6968445.0,1.0,
ING Groupe NV,Animal-based energy,321128.0,1.0,
ING Groupe NV,Bio-remediation,4219320.0,2.511565162022679e-78,
ING Groupe NV,Buffering and attenuation of mass flows,824244.0,0.999982317094627,
ING Groupe NV,Climate regulation,4315493.0,8.083852254654607e-72,
ING Groupe NV,Dilution by atmosphere and ecosystems,2843800.0,8.170979958820559e-45,
ING Groupe NV,Disease control,642919.0,0.9999999999945125,
ING Groupe NV,Fibres and other materials,904781.0,0.9885914412948732,
ING Groupe NV,Filtration,5017206.0,3.0148272398516806e-112,
ING Groupe NV,Flood and storm protection,4784199.0,1.1464099660052998e-97,
ING Groupe NV,Genetic materials,711375.0,0.9999999999986583,
ING Groupe NV,Ground water,8460186.0,5.9579738917578545e-220,
ING Groupe NV,Maintain nursery habitats,42035.0,1.0,
ING Groupe NV,Mass stabilisation and erosion control,7733290.0,1.9033546684873598e-182,
ING Groupe NV,Mediation of sensory impacts,1397648.0,0.10996588527016471,
ING Groupe NV,Pest control,956121.0,0.9943435906141961,
ING Groupe NV,Pollination,588566.0,1.0,
ING Groupe NV,Soil quality,1550569.0,6.585599745866365e-07,
ING Groupe NV,Surface water,8447863.0,3.928160920957646e-218,
ING Groupe NV,Ventilation,1518847.0,0.0006951128769372097,
ING Groupe NV,Water flow maintenance,4690926.0,3.8810231440583304e-102,
ING Groupe NV,Water quality,4202499.0,1.3244549191902606e-92,
Industrial & Commercial Bank of China Ltd,Animal-based energy,47448.0,3.603839024907254e-16,
Industrial & Commercial Bank of China Ltd,Bio-remediation,3370182.0,0.0,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,280325.0,1.1138464705079834e-72,
Industrial & Commercial Bank of China Ltd,Climate regulation,3655828.0,0.0,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,1900961.0,8.366165855279113e-259,
Industrial & Commercial Bank of China Ltd,Disease control,170435.0,1.2667873471568147e-50,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,315421.0,4.052969961997352e-79,
Industrial & Commercial Bank of China Ltd,Filtration,4222875.0,0.0,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,3998369.0,0.0,
Industrial & Commercial Bank of China Ltd,Genetic materials,235983.0,2.468863651408563e-67,
