Bank,service,statistic,p-value,z
Bank of New York Mellon Corp,Flood and storm protection,8676641.0,1.3530263523111527e-90,
Bank of New York Mellon Corp,Genetic materials,8794006.0,1.3239468362528152e-100,
Bank of New York Mellon Corp,Ground water,8700752.0,1.3140813620567986e-92,
Bank of New York Mellon Corp,Maintain nursery habitats,8708866.0,2.73041252190494e-93,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,8676270.0,1.4524446465784637e-90,
Bank of New York Mellon Corp,Mediation of sensory impacts,8703941.0,7.091358004891387e-93,
Bank of New York Mellon Corp,Pest control,8705028.0,5.745469354998828e-93,
Bank of New York Mellon Corp,Pollination,8711797.0,1.5456133071444089e-93,
Bank of New York Mellon Corp,Soil quality,8708024.0,3.2148441134771453e-93,
Bank of New York Mellon Corp,Surface water,8701700.0,1.0940230095891197e-92,
Bank of New York Mellon Corp,Ventilation,8684257.0,3.1476870634247755e-91,
Bank of New York Mellon Corp,Water flow maintenance,8698090.0,2.197567402675577e-92,
Bank of New York Mellon Corp,Water quality,8699208.0,1.770861777063767e-92,
Barclays PLC,Animal-based energy,10363008.0,8.838079212085984e-286,
Barclays PLC,Bio-remediation,10299422.0,2.0416850202807228e-276,
Barclays PLC,Buffering and attenuation of mass flows,10402053.0,1.3145144327924114e-291,
Barclays PLC,Climate regulation,10301321.0,1.0780009429765774e-276,
Barclays PLC,Dilution by atmosphere and ecosystems,10270016.0,3.865189024304204e-272,
Barclays PLC,Disease control,10379966.0,2.6460522604407616e-288,
Barclays PLC,Fibres and other materials,10324073.0,4.995119944152783e-280,
Barclays PLC,Filtration,10308689.0,9.018122076744433e-278,
Barclays PLC,Flood and storm protection,10296731.0,5.044273123009506e-276,
Barclays PLC,Genetic materials,10406283.0,3.0469670872262766e-292,
Barclays PLC,Ground water,10273542.0,1.1914541643514343e-272,
Barclays PLC,Maintain nursery habitats,10416247.0,9.673496052650043e-294,
Barclays PLC,Mass stabilisation and erosion control,10293289.0,1.6025924087749806e-275,
Barclays PLC,Mediation of sensory impacts,10291686.0,2.7445276509413585e-275,
Barclays PLC,Pest control,10378483.0,4.403017959530112e-288,
Barclays PLC,Pollination,10372988.0,2.900321429877244e-287,
Barclays PLC,Soil quality,10362490.0,1.0550496812855307e-285,
Barclays PLC,Surface water,10276950.0,3.816180794422442e-273,
Barclays PLC,Ventilation,10282014.0,7.015957144626228e-274,
Barclays PLC,Water flow maintenance,10264173.0,2.7105010192133856e-271,
Barclays PLC,Water quality,10294185.0,1.186269903278847e-275,
China Construction Bank Corp,Animal-based energy,12889536.0,0.0,
China Construction Bank Corp,Bio-remediation,12884653.0,0.0,
China Construction Bank Corp,Buffering and attenuation of mass flows,12886264.0,0.0,
China Construction Bank Corp,Climate regulation,12884910.0,0.0,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,12886666.0,0.0,
China Construction Bank Corp,Disease control,12889443.0,0.0,
China Construction Bank Corp,Fibres and other materials,12887509.0,0.0,
China Construction Bank Corp,Filtration,12885874.0,0.0,
China Construction Bank Corp,Flood and storm protection,12885003.0,0.0,
China Construction Bank Corp,Genetic materials,12891442.0,0.0,
China Construction Bank Corp,Ground water,12885756.0,0.0,
China Construction Bank Corp,Maintain nursery habitats,12887487.0,0.0,
China Construction Bank Corp,Mass stabilisation and erosion control,12884770.0,0.0,
China Construction Bank Corp,Mediation of sensory impacts,12885580.0,0.0,
