Bank,service,statistic,p-value,z
Bank of America Corp,Ventilation,1377.0,3.2366130902826264e-146,
Bank of America Corp,Water flow maintenance,7778.0,0.0,
Bank of America Corp,Water quality,5269.0,2.4931502712012528e-287,
Bank of China Ltd,Animal-based energy,0.0,0.15865525393145707,
Bank of China Ltd,Bio-remediation,0.0,2.572638025858828e-10,
Bank of China Ltd,Buffering and attenuation of mass flows,0.0,0.021557223391537678,
Bank of China Ltd,Climate regulation,0.0,1.7519324821041314e-10,
Bank of China Ltd,Dilution by atmosphere and ecosystems,0.0,3.976442071346362e-07,
Bank of China Ltd,Disease control,0.0,0.15865525393145707,
Bank of China Ltd,Fibres and other materials,0.0,0.033944577430914495,
Bank of China Ltd,Filtration,0.0,1.1984158815131267e-09,
Bank of China Ltd,Flood and storm protection,0.0,3.788882631168001e-12,
Bank of China Ltd,Genetic materials,0.0,0.021557223391537678,
Bank of China Ltd,Ground water,0.0,2.5841974068161298e-12,
Bank of China Ltd,Maintain nursery habitats,1225.0,1.0,
Bank of China Ltd,Mass stabilisation and erosion control,0.0,8.718950083546059e-17,
Bank of China Ltd,Mediation of sensory impacts,0.0,5.870972699499267e-07,
Bank of China Ltd,Pest control,0.0,0.013853924679039932,
Bank of China Ltd,Pollination,0.0,0.15865525393145707,
Bank of China Ltd,Soil quality,0.0,0.0007368904219375711,
Bank of China Ltd,Surface water,0.0,2.5841974068161298e-12,
Bank of China Ltd,Ventilation,0.0,9.107648574484005e-06,
Bank of China Ltd,Water flow maintenance,0.0,5.701072397553295e-08,
Bank of China Ltd,Water quality,0.0,3.807971446212263e-09,
Bank of Communications Co Ltd,Animal-based energy,1225.0,1.0,
Bank of Communications Co Ltd,Bio-remediation,0.0,9.821836310615567e-05,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,1225.0,1.0,
Bank of Communications Co Ltd,Climate regulation,0.0,1.3507974243552752e-05,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,0.0,0.0003274791716928477,
Bank of Communications Co Ltd,Disease control,1225.0,1.0,
Bank of Communications Co Ltd,Fibres and other materials,0.0,0.054404715020272845,
Bank of Communications Co Ltd,Filtration,0.0,6.591694449141665e-05,
Bank of Communications Co Ltd,Flood and storm protection,0.0,1.2815416253625037e-06,
Bank of Communications Co Ltd,Genetic materials,0.0,0.15865525393145707,
Bank of Communications Co Ltd,Ground water,0.0,5.870972699499267e-07,
Bank of Communications Co Ltd,Maintain nursery habitats,1225.0,1.0,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,0.0,1.2124952670501759e-08,
Bank of Communications Co Ltd,Mediation of sensory impacts,0.0,0.0007368904219375711,
Bank of Communications Co Ltd,Pest control,0.0,0.021557223391537678,
Bank of Communications Co Ltd,Pollination,1225.0,1.0,
Bank of Communications Co Ltd,Soil quality,0.0,0.021557223391537678,
Bank of Communications Co Ltd,Surface water,0.0,5.870972699499267e-07,
Bank of Communications Co Ltd,Ventilation,0.0,0.0007368904219375711,
Bank of Communications Co Ltd,Water flow maintenance,0.0,0.00014652626009624466,
Bank of Communications Co Ltd,Water quality,0.0,2.9784889537281794e-05,
Bank of New York Mellon Corp,Animal-based energy,0.0,2.3636057626486915e-45,
Bank of New York Mellon Corp,Bio-remediation,0.0,0.0,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,0.0,3.312304546217675e-110,
Bank of New York Mellon Corp,Climate regulation,0.0,0.0,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,0.0,5.586491757534813e-286,
Bank of New York Mellon Corp,Disease control,0.0,2.3551174428152497e-87,
Bank of New York Mellon Corp,Fibres and other materials,0.0,3.5117630811301367e-119,
Bank of New York Mellon Corp,Filtration,0.0,0.0,
Bank of New York Mellon Corp,Flood and storm protection,0.0,0.0,
Bank of New York Mellon Corp,Genetic materials,0.0,1.478419390420788e-101,
Bank of New York Mellon Corp,Ground water,0.0,0.0,
Bank of New York Mellon Corp,Maintain nursery habitats,0.0,3.976442071346362e-07,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,0.0,0.0,
Bank of New York Mellon Corp,Mediation of sensory impacts,0.0,1.9732546398718622e-176,
Bank of New York Mellon Corp,Pest control,0.0,1.0976868218375304e-126,
Bank of New York Mellon Corp,Pollination,0.0,3.9557664480596185e-82,
Bank of New York Mellon Corp,Soil quality,0.0,6.229638485927901e-184,
Bank of New York Mellon Corp,Surface water,0.0,0.0,
Bank of New York Mellon Corp,Ventilation,0.0,3.0904967905124796e-185,
Bank of New York Mellon Corp,Water flow maintenance,0.0,0.0,
Bank of New York Mellon Corp,Water quality,0.0,0.0,
Barclays PLC,Animal-based energy,924.0,1.8948253696597816e-19,
Barclays PLC,Bio-remediation,10144.0,8.74529504579126e-201,
Barclays PLC,Buffering and attenuation of mass flows,3.0,4.821085326397557e-61,
Barclays PLC,Climate regulation,7925.0,1.1110584230721654e-217,
Barclays PLC,Dilution by atmosphere and ecosystems,4782.0,8.02564647217801e-159,
Barclays PLC,Disease control,513.0,1.6016773261736552e-48,
Barclays PLC,Fibres and other materials,1423.0,4.059787774151208e-65,
Barclays PLC,Filtration,5693.0,4.053301362515094e-225,
Barclays PLC,Flood and storm protection,5671.0,8.326434265167665e-228,
Barclays PLC,Genetic materials,5537.0,4.5644815188325995e-37,
Barclays PLC,Ground water,14960.0,0.0,
Barclays PLC,Maintain nursery habitats,0.0,9.821836310615567e-05,
Barclays PLC,Mass stabilisation and erosion control,9682.0,1.9294017052744955e-308,
Barclays PLC,Mediation of sensory impacts,1439.0,1.2453846545296714e-95,
Barclays PLC,Pest control,693.0,2.2518964928168143e-67,
Barclays PLC,Pollination,202.0,7.244674591893248e-47,
Barclays PLC,Soil quality,1851.0,3.92248535135363e-98,
Barclays PLC,Surface water,13368.0,0.0,
Barclays PLC,Ventilation,2258.0,4.4549669566905913e-103,
Barclays PLC,Water flow maintenance,7275.0,7.345962861322475e-229,
Barclays PLC,Water quality,6146.0,1.833208038664754e-207,
China Construction Bank Corp,Animal-based energy,0.0,0.08985624743949988,
China Construction Bank Corp,Bio-remediation,0.0,1.2385138196826183e-07,
China Construction Bank Corp,Buffering and attenuation of mass flows,0.0,0.054404715020272845,
China Construction Bank Corp,Climate regulation,0.0,2.5896273886476888e-09,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,0.0,1.2815416253625037e-06,
China Construction Bank Corp,Disease control,0.0,0.054404715020272845,
China Construction Bank Corp,Fibres and other materials,0.0,0.021557223391537678,
China Construction Bank Corp,Filtration,0.0,5.870972699499267e-07,
China Construction Bank Corp,Flood and storm protection,0.0,3.869866231648982e-08,
China Construction Bank Corp,Genetic materials,0.0,0.054404715020272845,
China Construction Bank Corp,Ground water,0.0,2.5718768756165796e-11,
China Construction Bank Corp,Maintain nursery habitats,1225.0,1.0,
China Construction Bank Corp,Mass stabilisation and erosion control,0.0,2.5841974068161298e-12,
China Construction Bank Corp,Mediation of sensory impacts,0.0,6.1451611051242046e-06,
China Construction Bank Corp,Pest control,0.0,0.008980238763039383,
China Construction Bank Corp,Pollination,0.0,0.054404715020272845,
China Construction Bank Corp,Soil quality,0.0,0.0038428970276066315,
China Construction Bank Corp,Surface water,0.0,2.5718768756165796e-11,
China Construction Bank Corp,Ventilation,0.0,2.9784889537281794e-05,
China Construction Bank Corp,Water flow maintenance,0.0,8.239682224750936e-09,
China Construction Bank Corp,Water quality,0.0,3.976442071346362e-07,
Citigroup Inc,Animal-based energy,0.0,1.8660071174232845e-16,
Citigroup Inc,Bio-remediation,0.0,1.0447882015178397e-148,
Citigroup Inc,Buffering and attenuation of mass flows,0.0,2.598459981111662e-38,
Citigroup Inc,Climate regulation,0.0,8.6659616919618e-168,
Citigroup Inc,Dilution by atmosphere and ecosystems,0.0,1.3008977250734707e-114,
Citigroup Inc,Disease control,0.0,1.9248890826373885e-30,
Citigroup Inc,Fibres and other materials,0.0,5.0226046832874126e-45,
Citigroup Inc,Filtration,0.0,8.076041459638946e-159,
Citigroup Inc,Flood and storm protection,0.0,1.8363947651682834e-167,
Citigroup Inc,Genetic materials,0.0,1.4715885441651839e-33,
Citigroup Inc,Ground water,0.0,1.1159326456366834e-232,
Citigroup Inc,Maintain nursery habitats,0.0,0.0025310160631339326,
Citigroup Inc,Mass stabilisation and erosion control,0.0,1.0610376018896734e-231,
Citigroup Inc,Mediation of sensory impacts,0.0,5.54187492019107e-73,
Citigroup Inc,Pest control,0.0,1.4934054832745233e-43,
Citigroup Inc,Pollination,0.0,8.427892074659642e-29,
Citigroup Inc,Soil quality,0.0,3.52724717759031e-63,
Citigroup Inc,Surface water,0.0,1.1159326456366834e-232,
Citigroup Inc,Ventilation,0.0,4.571276058854586e-77,
