Bank,service,statistic,p-value,z
Bank of New York Mellon Corp,Surface water,0.0,0.0,
Bank of New York Mellon Corp,Ventilation,0.0,0.0,
Bank of New York Mellon Corp,Water flow maintenance,0.0,0.0,
Bank of New York Mellon Corp,Water quality,0.0,0.0,
Barclays PLC,Animal-based energy,146135.0,0.0,
Barclays PLC,Bio-remediation,156461.0,0.0,
Barclays PLC,Buffering and attenuation of mass flows,149379.0,0.0,
Barclays PLC,Climate regulation,156147.0,0.0,
Barclays PLC,Dilution by atmosphere and ecosystems,160165.0,0.0,
Barclays PLC,Disease control,145500.0,0.0,
Barclays PLC,Fibres and other materials,152788.0,0.0,
Barclays PLC,Filtration,155644.0,0.0,
Barclays PLC,Flood and storm protection,154186.0,0.0,
Barclays PLC,Genetic materials,121112.0,0.0,
Barclays PLC,Ground water,154154.0,0.0,
Barclays PLC,Maintain nursery habitats,140765.0,0.0,
Barclays PLC,Mass stabilisation and erosion control,154909.0,0.0,
Barclays PLC,Mediation of sensory impacts,157179.0,0.0,
Barclays PLC,Pest control,158986.0,0.0,
Barclays PLC,Pollination,146018.0,0.0,
Barclays PLC,Soil quality,157355.0,0.0,
Barclays PLC,Surface water,154198.0,0.0,
Barclays PLC,Ventilation,155431.0,0.0,
Barclays PLC,Water flow maintenance,156501.0,0.0,
Barclays PLC,Water quality,155760.0,0.0,
China Construction Bank Corp,Animal-based energy,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Bio-remediation,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Buffering and attenuation of mass flows,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Climate regulation,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Disease control,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Fibres and other materials,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Filtration,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Flood and storm protection,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Genetic materials,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Ground water,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Maintain nursery habitats,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Mass stabilisation and erosion control,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Mediation of sensory impacts,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Pest control,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Pollination,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Soil quality,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Surface water,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Ventilation,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Water flow maintenance,0.0,1.8660071174232845e-16,
China Construction Bank Corp,Water quality,0.0,1.8660071174232845e-16,
Citigroup Inc,Animal-based energy,0.0,1.1392958430208574e-299,
Citigroup Inc,Bio-remediation,0.0,1.1392958430208574e-299,
Citigroup Inc,Buffering and attenuation of mass flows,0.0,1.1392958430208574e-299,
Citigroup Inc,Climate regulation,0.0,1.1392958430208574e-299,
Citigroup Inc,Dilution by atmosphere and ecosystems,0.0,1.1392958430208574e-299,
Citigroup Inc,Disease control,0.0,1.1392958430208574e-299,
Citigroup Inc,Fibres and other materials,0.0,1.1392958430208574e-299,
Citigroup Inc,Filtration,0.0,1.1392958430208574e-299,
Citigroup Inc,Flood and storm protection,0.0,1.1392958430208574e-299,
Citigroup Inc,Genetic materials,0.0,1.1392958430208574e-299,
Citigroup Inc,Ground water,0.0,1.1392958430208574e-299,
Citigroup Inc,Maintain nursery habitats,0.0,1.1392958430208574e-299,
