Bank,service,statistic,p-value,z
Bank of America Corp,Pest control,169003.0,1.2692865832414743e-93,
Bank of America Corp,Pollination,73153.0,1.192764955123047e-64,
Bank of America Corp,Soil quality,365662.0,4.7560443974550374e-138,
Bank of America Corp,Surface water,3772382.0,0.0,
Bank of America Corp,Ventilation,398727.0,2.841749989313641e-146,
Bank of America Corp,Water flow maintenance,1859805.0,0.0,
Bank of America Corp,Water quality,1563991.0,1.9237564081677914e-287,
Bank of China Ltd,Animal-based energy,1.0,0.15865525393145707,
Bank of China Ltd,Bio-remediation,1326.0,2.572638025858828e-10,
Bank of China Ltd,Buffering and attenuation of mass flows,15.0,0.021557223391537678,
Bank of China Ltd,Climate regulation,1378.0,1.7519324821041314e-10,
Bank of China Ltd,Dilution by atmosphere and ecosystems,528.0,3.976442071346362e-07,
Bank of China Ltd,Disease control,1.0,0.15865525393145707,
Bank of China Ltd,Fibres and other materials,10.0,0.033944577430914495,
Bank of China Ltd,Filtration,1128.0,1.1984158815131267e-09,
Bank of China Ltd,Flood and storm protection,1953.0,3.788882631168001e-12,
Bank of China Ltd,Genetic materials,15.0,0.021557223391537678,
Bank of China Ltd,Ground water,2016.0,2.5841974068161298e-12,
Bank of China Ltd,Maintain nursery habitats,1225.0,1.7763568394002505e-15,
Bank of China Ltd,Mass stabilisation and erosion control,4095.0,8.718950083546059e-17,
Bank of China Ltd,Mediation of sensory impacts,496.0,5.870972699499267e-07,
Bank of China Ltd,Pest control,21.0,0.013853924679039932,
Bank of China Ltd,Pollination,1.0,0.15865525393145707,
Bank of China Ltd,Soil quality,91.0,0.0007368904219375711,
Bank of China Ltd,Surface water,2016.0,2.5841974068161298e-12,
Bank of China Ltd,Ventilation,300.0,9.107648574484005e-06,
Bank of China Ltd,Water flow maintenance,703.0,5.701072397553295e-08,
Bank of China Ltd,Water quality,990.0,3.807971446212263e-09,
Bank of Communications Co Ltd,Animal-based energy,1225.0,1.7763568394002505e-15,
Bank of Communications Co Ltd,Bio-remediation,171.0,9.821836310615567e-05,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,1225.0,1.7763568394002505e-15,
Bank of Communications Co Ltd,Climate regulation,276.0,1.3507974243552752e-05,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,120.0,0.0003274791716928477,
Bank of Communications Co Ltd,Disease control,1225.0,1.7763568394002505e-15,
Bank of Communications Co Ltd,Fibres and other materials,6.0,0.054404715020272845,
Bank of Communications Co Ltd,Filtration,190.0,6.591694449141665e-05,
Bank of Communications Co Ltd,Flood and storm protection,435.0,1.2815416253625037e-06,
Bank of Communications Co Ltd,Genetic materials,1.0,0.15865525393145707,
Bank of Communications Co Ltd,Ground water,496.0,5.870972699499267e-07,
Bank of Communications Co Ltd,Maintain nursery habitats,1225.0,1.7763568394002505e-15,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,861.0,1.2124952670501759e-08,
Bank of Communications Co Ltd,Mediation of sensory impacts,91.0,0.0007368904219375711,
Bank of Communications Co Ltd,Pest control,15.0,0.021557223391537678,
Bank of Communications Co Ltd,Pollination,1225.0,1.7763568394002505e-15,
Bank of Communications Co Ltd,Soil quality,15.0,0.021557223391537678,
Bank of Communications Co Ltd,Surface water,496.0,5.870972699499267e-07,
Bank of Communications Co Ltd,Ventilation,91.0,0.0007368904219375711,
Bank of Communications Co Ltd,Water flow maintenance,153.0,0.00014652626009624466,
Bank of Communications Co Ltd,Water quality,231.0,2.9784889537281794e-05,
Bank of New York Mellon Corp,Animal-based energy,34980.0,2.3636057626486915e-45,
Bank of New York Mellon Corp,Bio-remediation,2627778.0,0.0,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,218791.0,3.312304546217675e-110,
Bank of New York Mellon Corp,Climate regulation,2893215.0,0.0,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,1512930.0,5.586491757534813e-286,
Bank of New York Mellon Corp,Disease control,135981.0,2.3551174428152497e-87,
Bank of New York Mellon Corp,Fibres and other materials,256686.0,3.5117630811301367e-119,
Bank of New York Mellon Corp,Filtration,3321753.0,0.0,
Bank of New York Mellon Corp,Flood and storm protection,3141271.0,0.0,
Bank of New York Mellon Corp,Genetic materials,185136.0,1.478419390420788e-101,
Bank of New York Mellon Corp,Ground water,6453028.0,0.0,
Bank of New York Mellon Corp,Maintain nursery habitats,528.0,3.976442071346362e-07,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,5761315.0,0.0,
Bank of New York Mellon Corp,Mediation of sensory impacts,569778.0,1.9732546398718622e-176,
Bank of New York Mellon Corp,Pest control,290703.0,1.0976868218375304e-126,
Bank of New York Mellon Corp,Pollination,119805.0,3.9557664480596185e-82,
Bank of New York Mellon Corp,Soil quality,619941.0,6.229638485927901e-184,
Bank of New York Mellon Corp,Surface water,6453028.0,0.0,
Bank of New York Mellon Corp,Ventilation,628881.0,3.0904967905124796e-185,
Bank of New York Mellon Corp,Water flow maintenance,3143778.0,0.0,
Bank of New York Mellon Corp,Water quality,2591226.0,0.0,
Barclays PLC,Animal-based energy,10440.0,1.2196352529196628e-18,
Barclays PLC,Bio-remediation,808378.0,9.540021519683736e-201,
Barclays PLC,Buffering and attenuation of mass flows,64663.0,6.554976042442443e-60,
Barclays PLC,Climate regulation,920087.0,2.056356066206505e-212,
Barclays PLC,Dilution by atmosphere and ecosystems,491508.0,2.862045573163919e-157,
Barclays PLC,Disease control,42319.0,1.2968485195720946e-42,
Barclays PLC,Fibres and other materials,83547.0,8.687851290632404e-65,
Barclays PLC,Filtration,969729.0,7.705521072834363e-223,
Barclays PLC,Flood and storm protection,983231.0,1.9231797819770928e-217,
Barclays PLC,Genetic materials,50072.0,4.631132370598916e-37,
Barclays PLC,Ground water,1949219.0,0.0,
Barclays PLC,Maintain nursery habitats,155.0,0.0012359927215036884,
Barclays PLC,Mass stabilisation and erosion control,1819414.0,3.2740509388777383e-302,
Barclays PLC,Mediation of sensory impacts,173496.0,1.2516271110147035e-95,
Barclays PLC,Pest control,82030.0,3.0813248576990174e-60,
Barclays PLC,Pollination,38802.0,1.315938497076628e-46,
Barclays PLC,Soil quality,184746.0,2.3141496261023316e-97,
Barclays PLC,Surface water,1950276.0,0.0,
Barclays PLC,Ventilation,205981.0,6.898105953124203e-103,
Barclays PLC,Water flow maintenance,1006034.0,2.400730269985696e-221,
Barclays PLC,Water quality,824234.0,7.600187437782949e-199,
China Construction Bank Corp,Animal-based energy,3.0,0.08985624743949988,
China Construction Bank Corp,Bio-remediation,630.0,1.2385138196826183e-07,
China Construction Bank Corp,Buffering and attenuation of mass flows,6.0,0.054404715020272845,
China Construction Bank Corp,Climate regulation,1035.0,2.5896273886476888e-09,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,435.0,1.2815416253625037e-06,
China Construction Bank Corp,Disease control,6.0,0.054404715020272845,
China Construction Bank Corp,Fibres and other materials,15.0,0.021557223391537678,
China Construction Bank Corp,Filtration,496.0,5.870972699499267e-07,
China Construction Bank Corp,Flood and storm protection,741.0,3.869866231648982e-08,
China Construction Bank Corp,Genetic materials,6.0,0.054404715020272845,
China Construction Bank Corp,Ground water,1653.0,2.5718768756165796e-11,
China Construction Bank Corp,Maintain nursery habitats,1225.0,1.7763568394002505e-15,
China Construction Bank Corp,Mass stabilisation and erosion control,2016.0,2.5841974068161298e-12,
China Construction Bank Corp,Mediation of sensory impacts,325.0,6.1451611051242046e-06,
China Construction Bank Corp,Pest control,28.0,0.008980238763039383,
China Construction Bank Corp,Pollination,6.0,0.054404715020272845,
China Construction Bank Corp,Soil quality,45.0,0.0038428970276066315,
China Construction Bank Corp,Surface water,1653.0,2.5718768756165796e-11,
China Construction Bank Corp,Ventilation,231.0,2.9784889537281794e-05,
China Construction Bank Corp,Water flow maintenance,903.0,8.239682224750936e-09,
China Construction Bank Corp,Water quality,528.0,3.976442071346362e-07,
Citigroup Inc,Animal-based energy,3916.0,1.8660071174232845e-16,
Citigroup Inc,Bio-remediation,402753.0,1.0447882015178397e-148,
Citigroup Inc,Buffering and attenuation of mass flows,24531.0,2.598459981111662e-38,
