Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
System,WM,"Manufacture of motor vehicles, trailers and semi-trailers (34)",2.3089315972447106e-06,0.004896502523881319,6.268968359518524e-06,0.042022789639409544,0.07661516939538583,3.505211135298313e-06,4.14736425851321e-05,0.055532625519680155,0.13767368308853822,6.275406426925607e-08,0.1661004310653724,2.9509216220780586e-08,0.04468359666784027,0.15326263526005246,5.895866866366657e-05,2.85274688720088e-06,0.00011380624213879217,0.13012948346800207,0.05044986676802203,0.1560359322793004,0.10854471393834333
System,WM,Manufacture of other transport equipment (35),2.305067592372768e-06,0.009949973222528257,8.087433669227e-06,0.01990518620071815,0.00787397397227093,5.0285674119507336e-06,2.4438058409213957e-05,0.011930232654415366,0.028550673103234978,7.654389476500511e-08,0.029282721346214367,3.2896343914714465e-08,0.02037010221242729,0.02138511190168444,0.0023454043474362297,3.2894271533743e-06,0.005236995259042442,0.025143727127395172,0.007290543415508277,0.027324015214369442,0.010474399572199916
System,WM,Manufacture of furniture; manufacturing n.e.c. (36),4.219000574977856e-05,0.006442853661242823,0.0011659318808737828,0.015572588543295953,0.0027166059339869273,0.0016276046004757114,0.002527198507015828,0.004248463334497988,0.019358872119464837,1.2638912267345116e-06,0.012574059795445578,7.734366215361207e-07,0.01753269643471608,0.0040297066328562935,0.0013535007166407755,0.0005014225403433097,0.00245130211133315,0.013172052942199313,0.0016677641436998144,0.00956008396307345,0.005161239624620806
System,WM,Recycling of waste and scrap,3.1554688694562136e-05,0.0018512880099673557,6.805151982380141e-05,0.00562539954274773,0.0006359089662967432,7.34151226848323e-05,9.703211843107013e-05,0.0010737312046071852,0.005045568600072891,5.656056264245724e-07,0.003757404050490996,2.441148649061754e-07,0.005541439513008772,0.0013506134903227456,0.0001920648886416488,4.6388305021304916e-05,0.0003601853688094132,0.0034562059794559087,0.0005142699079036445,0.003209658932421784,0.0012493558911965427
System,WM,Recycling of bottles by direct reuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System,WM,Production of electricity by coal,6.100078272468897e-05,0.0026215370355112647,0.00013415713604948953,0.007507918389088288,0.0007396800691039274,0.00011445821944944398,0.00012992260659741006,0.0013492609889723403,0.0068756918819893875,5.521935199011746e-07,0.004981698043179008,3.098105665198342e-07,0.007933622215845497,0.0016637602637205263,0.000296709421597089,8.179679335705781e-05,0.00048132158093315856,0.004610434990610858,0.0006217501488818144,0.003896935527143545,0.0018557229023508429
System,WM,Production of electricity by gas,2.2206292167126935e-05,0.15806743693514835,0.00023728060753544475,0.23913450864771998,0.0020167193059994603,4.86863057696122e-05,7.868577163507103e-05,0.14604876990413412,0.21449487064889772,6.120287892193387e-07,0.2243045740703967,1.261541847072346e-07,0.22399195695932614,0.0054592059370888145,0.0007767558870981595,3.1791683604386146e-05,0.0014505885181739463,0.1861741489094813,0.0018777099237598076,0.014459665851997403,0.15169606511205913
System,WM,Production of electricity by nuclear,2.540642099045534e-07,0.0005936580733519452,1.632278107019669e-05,0.0007137523748819693,0.00011963503615466943,6.926626361537806e-07,1.5250234966749064e-06,0.00022962509209063003,0.0008566320723653562,1.6305139123962594e-08,0.0005441891010763424,4.199870197178181e-09,0.0010256475626630806,0.00036651635560765156,4.596862386128012e-05,4.023757704156286e-07,8.166413477396344e-05,0.0005267010422293978,0.00010970690604040913,0.0004017809893889424,0.00023119848526002894
System,WM,Production of electricity by hydro,3.925548710581259e-05,0.0016909349771936605,0.00015777639616455989,0.004383899582356779,0.0003561418373387778,6.962048010501755e-05,8.190952494782862e-05,0.0007559700143168484,0.0034287806813821466,3.3567349111934604e-07,0.003322226966470111,1.9103199876432987e-07,0.004715762434570949,0.000866356739661526,0.0002336614851525241,5.147995353730491e-05,0.0003695674525242187,0.003146895697899711,0.00030333729945820393,0.0027554530457480574,0.001050372906631037
System,WM,Production of electricity by wind,1.4050952907406003e-07,0.00015084662204605366,4.201735457099456e-06,0.0009976964053838454,4.6114418180430435e-05,5.795797983731969e-06,1.1778621390894135e-05,8.828063226971498e-05,0.0003474711122966404,2.589840481571011e-09,0.0011180804299063404,5.134779654502041e-10,0.0009057797303245223,0.0001328000960896769,2.42628636460649e-05,1.7786007663958253e-06,4.630008803942806e-05,0.0010547133440047048,4.8259273744595676e-05,0.0009867457924175693,0.00017061762826390932
System,WM,Production of electricity by petroleum and other oil derivatives,1.927685650803903e-05,0.026061493412651734,9.852866080028788e-05,0.053017723352340784,0.001227798317238012,3.753527904057417e-05,5.5819444055868196e-05,0.021754645373713206,0.06636880397674734,4.863012033555451e-07,0.04003040249204188,1.5922663279552852e-07,0.06035683879566657,0.0035884414300178516,0.0005305687259995304,2.6234557329260165e-05,0.0010292136383283032,0.035879423701177644,0.0012320836278157533,0.008722983485328127,0.030116288488869124
System,WM,Production of electricity by biomass and waste,5.199884760882363e-08,0.00010401934031363442,1.8911791539357166e-07,0.0019432536138978367,5.917850679568035e-05,1.1449747123343284e-07,2.0078413047468015e-07,8.574244276099759e-05,0.0017221947195065084,6.463776707869605e-09,0.00018700089263819854,1.9763521508271616e-09,0.0014953663905988089,9.349619490939192e-05,4.3366117437634435e-06,7.441079695416588e-08,8.535201964086321e-06,0.0001505814964007322,4.2436359004468994e-05,0.00013514893447895993,8.795251382767639e-05
System,WM,Production of electricity by solar photovoltaic,2.3737262816579536e-08,6.7703955747162e-05,1.9274676863092907e-07,0.0002091019251279667,1.55455348433762e-05,6.97182527864794e-08,1.8261779731496656e-07,3.167417924074756e-05,0.0002127103234859389,1.4374816444648736e-09,8.078058909732735e-05,4.468886603414607e-10,0.00020900495325097283,5.799454371774814e-05,8.844476710438738e-06,3.903170964945477e-08,1.7015985962599283e-05,7.466813185863614e-05,1.891382960719185e-05,5.8168779343306635e-05,2.675387515271584e-05
System,WM,Production of electricity by solar thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System,WM,"Production of electricity by tide, wave, ocean",9.445530758301226e-09,2.7414022777667792e-05,4.094680543367741e-08,9.736573922709585e-05,1.6371376064853387e-05,2.415987992559957e-08,4.2943827202895604e-08,3.0113780275307668e-05,0.00011869867284191601,4.894959360643515e-10,7.925309873751977e-05,1.338350698205004e-10,9.026215261259473e-05,5.659016211766544e-05,9.577652125333661e-06,1.4506853425731526e-08,1.8015023102720318e-05,6.954007127932207e-05,2.0427851441777986e-05,6.0733072567669914e-05,2.8587915918345497e-05
System,WM,Production of electricity by Geothermal,1.290333177965281e-07,3.537879963038715e-05,3.170121301759364e-07,0.000451918052055251,1.8747906344906796e-06,2.654293319000866e-07,5.917987133590463e-07,5.326195086164479e-06,0.00039479710290200333,2.882454154036302e-09,4.3956476776454855e-05,1.0463667074010788e-09,0.0003669241924130917,6.492720701449256e-06,3.514845977392229e-06,1.796797444250365e-07,1.7874500270317499e-06,3.7592084639746636e-05,5.37301152888371e-06,1.2584672247654097e-05,1.6344489115733404e-05
System,WM,Production of electricity nec,3.48937328404639e-08,0.00013175348137345146,1.822210446978078e-06,0.0006959504390740165,4.997988959437656e-05,9.304530588430288e-08,2.697139328203943e-07,9.448787548008032e-05,0.0006903142904202305,2.7090723887251043e-09,0.0002181544317854972,8.227306421141694e-10,0.0006063965499697478,0.00017336720791446923,2.7406772879980374e-05,5.464388093069945e-08,5.536954740489433e-05,0.00019563927449935974,5.793948173432918e-05,0.0001811620116382808,7.912686732896608e-05
System,WM,Transmission of electricity,1.1423958909725752e-05,0.06669106937969695,0.00016412548830525947,0.034339290357153766,0.0003480064006615105,2.1935348157583217e-05,2.9339621921407282e-05,0.06039773450559312,0.09570348443528237,1.4207150685307193e-07,0.09473936302742578,5.6514007723959184e-08,0.09473573867319719,0.001087369350029615,0.00027307892974296133,1.5462535086057994e-05,0.0004531703035106626,0.127546464819507,0.00034890715926915876,0.0897361463119165,0.0619324831461307
System,WM,Distribution and trade of electricity,1.4129872613896006e-05,0.34273279792093414,0.0006178136106988806,0.1529290711421293,0.0010614233889105064,3.082058365221535e-05,5.5599660767620504e-05,0.2922484209929674,0.4514393169806053,3.6040074153936677e-07,0.455432302955672,9.801051117083109e-08,0.4646269481247758,0.003536803595461792,0.0010210713521819422,2.0181588608829204e-05,0.0017011637712128728,0.6154637275641767,0.0011555772754155826,0.4333138130391408,0.29883188550752116
System,WM,Manufacture of gas; distribution of gaseous fuels through mains,7.819870247974407e-05,0.01110361204224091,0.0002338499786175348,0.02108415197758903,0.000897039650386065,0.00018417143861905404,0.00022410065293042509,0.010092728396151033,0.025566793166537354,1.2468508070187034e-06,0.018680969268401064,6.28041659347237e-07,0.024603324619229233,0.002461323432159476,0.0004701164917700799,0.00011559967277025257,0.0008552617123137825,0.020301929827336827,0.0007975297947933923,0.011735684467764703,0.011043218408195239
System,WM,Steam and hot water supply,0.044872751240245104,11.852058877462605,0.5961626356030377,21.22523616589983,2.0826621348726193,0.11476725727202627,0.15113076137877793,9.753423550293519,28.4309079483579,0.0022553587616999504,21.772156145943857,0.0003987938474103669,27.979597769547677,5.238533559645654,1.0469332583595872,0.06892339492128881,1.615223823950588,23.273801910724483,1.8880519654354682,15.479710063666916,12.842982625242247
System,WM,"Collection, purification and distribution of water (41)",1.597930835945711e-05,0.031681807056300526,0.014983719065916234,0.034722089495151966,0.0008398776829846681,3.584966039254364e-05,5.350905499939626e-05,0.02795293155300201,0.04347609492790048,2.6738612546385386e-07,0.04856581209819954,8.03188726975583e-08,0.04203797071861034,0.014031489876378424,0.013683087288570152,2.311316036239773e-05,0.01979026387989277,0.060238746943513936,0.0009227989305758545,0.04761029700905624,0.03449572170867044
System,WM,Construction (45),0.00034330654325573964,0.1942912114548862,0.0007234891390049059,0.3166529941460928,0.11763485043361106,0.0005258379832984346,0.0007634325031807687,0.13451572493331568,0.34667869996853345,3.847770997625856e-06,0.4892489170322835,6.02315715787467e-07,0.38265763354066873,0.1855302301278141,0.01394037285106753,0.0004255849229104965,0.024831771224641908,0.46051722771107495,0.06361010905897341,0.3653851682595862,0.1610995046035658
System,WM,Re-processing of secondary construction material into aggregates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System,WM,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0.00010659427189610481,0.047603093731817654,0.001277755879476453,0.18872599667627857,0.012738981369409826,0.0003180058291143982,0.0005347314469532545,0.03247391085950979,0.19511517350271068,5.523524975706929e-06,0.08039860306158868,2.035898927673414e-06,0.17879695183848648,0.04794961899816094,0.005299243809697416,0.00017669429925734118,0.01189755761178157,0.08064789904253485,0.012920770735723237,0.04996548178984533,0.02857245064414269
System,WM,Retail sale of automotive fuel,4.090105236830241e-05,0.0022919830889010875,0.00011068105660887203,0.005975050775711616,0.0002884869514427081,0.00010697848651029278,0.00013289864744083063,0.0012337382876216611,0.006298418397194012,1.2846666157501757e-06,0.004633834956526145,3.0193533477022684e-07,0.009104746257410055,0.001877772161918329,0.00015716284416303326,6.352758974802708e-05,0.00027974118642274146,0.005145805652690169,0.0002125678155176999,0.001883112850762061,0.0009641375058174823
System,WM,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",7.21713087964915e-05,0.025013359883109466,0.0009232830712910922,0.18876889989925774,0.01692141363723234,0.00019577991145611735,0.00029294709203627297,0.03167463506241242,0.20485201787323043,1.421279861383863e-06,0.10388864965482034,1.1460257018080153e-06,0.15712761249127136,0.05647644667736166,0.008833341057747088,0.00011403127095885304,0.018485330548652618,0.09208058266004945,0.019470595819673198,0.06998824994694455,0.04046066883686033
System,WM,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",8.496285332038106e-05,0.04734692397865944,0.0006068939553795852,0.04303895535163364,0.005631148376732974,0.0001658235292836459,0.0003726792023995476,0.01388763436712637,0.05271197499965454,1.3746142291962701e-05,0.032719078123829584,3.2086597168460807e-06,0.07077008352353936,0.017077751123361015,0.0025016333577415188,0.00011547095340351353,0.0056467189809304395,0.03191817112927208,0.005740314341979888,0.025929044516715342,0.014817369005135044
System,WM,Hotels and restaurants (55),0.002201399115207926,0.046972677574780526,0.0038286131526613387,0.0451236668341328,0.016117443965701545,0.003688455901475224,0.0034074737192177295,0.026688867527907032,0.07041196106044799,0.0013887927399402456,0.06477418134545296,0.0006030936928762027,0.07678192849793679,0.010592843304784426,0.00411279368445781,0.002763559066288843,0.012416091402778292,0.06257942750063676,0.002940832710432589,0.03428053596188181,0.03602279708923654
System,WM,Transport via railways,6.132321297747067e-05,0.03292215177763937,0.0002757757343214213,0.28105209156569105,0.005452598052986581,0.0001411672219618385,0.00020541401598575217,0.026707125751883685,0.3720935763563699,1.869417170437914e-06,0.35906692672423896,5.502494609335907e-07,0.39188818466593056,0.017783451071230392,0.06102155820376121,8.970333438923217e-05,0.0053860610134225245,0.27803261695860504,0.0820866639463472,0.04315070797555097,0.058252929910763106
System,WM,Other land transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System,WM,Transport via pipelines,5.402206574216682e-06,0.002804225906984453,6.626292866493862e-05,0.01486973236522538,0.0004912849586968363,3.828220985688033e-05,6.848566924683424e-05,0.0021289804418320626,0.017004907246997415,3.7577183354056405e-07,0.005691492609720773,1.9421153298522514e-07,0.021297489001079428,0.0015179301952568099,0.00018012915737532117,1.5317508330477943e-05,0.0003774245715945074,0.005249262208890546,0.0004388310554618277,0.0022927582494442233,0.0033645021208389336
System,WM,Sea and coastal water transport,1.2419154704513147e-05,0.013479206442976921,0.00019260801017259783,0.7770353430710762,0.0060438384343072275,3.711396496047591e-05,0.00011513685810378215,0.012376156081882361,0.7717468626131317,4.541360855497218e-06,0.6432924364670164,4.253320393707916e-07,0.23738567697925786,0.017324420288120045,0.0023743487158387846,2.058436583709355e-05,0.004472322015316712,0.5298728323255705,0.00625773140601505,0.0991816616809296,0.5258409458523041
System,WM,Inland water transport,1.2638483320930812e-05,0.004277716501458872,0.00011249784694380052,0.0330446308339686,0.001357394422333422,0.00012598438950603088,0.00021881342090662397,0.0023423524933319393,0.03628230309434409,1.5712672808435312e-07,0.03440575190333531,4.035759142274811e-08,0.029957440517635145,0.0033247516891893084,0.0004954028427028089,4.634872600262619e-05,0.0009346997763561452,0.030384744562100722,0.0012516065728167592,0.01477103281756169,0.01378891790690951
System,WM,Air transport (62),3.911854659073063e-06,0.0027111744689993656,8.830670327549518e-05,0.022433352483771467,0.0010076622411567659,9.820701997776015e-05,0.00017245067046573498,0.001954841857505636,0.027146879767130015,4.5542356973407646e-07,0.023168808434373467,8.277973684340971e-08,0.02019149866604926,0.0031240986702962014,0.0004948324988624706,3.136007569352498e-05,0.0010119726271016563,0.02034642836544011,0.0010649037971349174,0.008804299059464872,0.009667622036754758
System,WM,Supporting and auxiliary transport activities; activities of travel agencies (63),2.965043775026927e-05,0.019949673080536592,0.00024391286206919914,0.105198056762086,0.014454913244288395,6.742205451575429e-05,0.00015617180060337177,0.027297342813645934,0.1408126303363027,2.017954739385773e-06,0.12828730239692257,1.07596769154928e-06,0.09895213988240983,0.04890340918612706,0.009372552095033654,4.3045006689554874e-05,0.015586759944065902,0.11177661819288237,0.019173590109492895,0.06896029117545856,0.04811234014093269
System,WM,Post and telecommunications (64),0.00264081160634807,12.435813249430085,2.154995068032071,13.856081902397106,0.6642427174632062,0.005952836058079345,0.01872106719978288,1.655980835913424,13.563263884416036,0.0001703576341834206,4.989411530042993,5.022417900186517e-05,20.026082194885156,2.2478122392205875,0.1569401459774656,0.0038236624304213537,2.0021107087028875,5.216502246658726,0.4186910583258486,1.8480523149069623,2.4839325902905665
System,WM,"Financial intermediation, except insurance and pension funding (65)",0.03326986022183771,201.43771575323333,1.7899426940260899,31.589501221533006,1.766130506629458,0.09150925164464555,0.30883087358023803,19.061697059120156,45.829755970023385,0.002845096645060115,52.21653587946633,0.0008781084796948206,232.67886704896375,32.560093704239485,0.8943367686740561,0.052897052940311204,2.9831788991061328,65.46075025232567,1.932843715458467,8.357686318940846,5.927961436553146
System,WM,"Insurance and pension funding, except compulsory social security (66)",0.0025256249006051176,9.835679981287814,0.05193081433718848,1.3473367624445034,0.08085370933401083,0.00557639019663666,0.01266418124468497,0.7222043314556605,1.8866056877304132,0.0001273233423498479,2.0550578934431223,4.5797814635366063e-05,10.952268090840375,1.2346029819666546,0.05112028937818475,0.003623918563842203,0.11521043498027729,2.5127666757962683,0.09908121238338201,0.38002974449385263,0.25519752961894543
System,WM,Activities auxiliary to financial intermediation (67),0.003379976739003516,5.0871074152108156,0.07357952979461395,1.260924986135782,0.06612612733630649,0.01361029233333138,0.032133640511713184,0.30303872503859663,1.3778377389425633,0.00022717525100480207,0.9001212193576107,7.854783027629598e-05,6.224216774913437,0.46905515983018214,0.03542143743217886,0.006615318607512302,0.10461532561213828,1.0113321439849121,0.06827297848501168,0.2659258786853644,0.2101489836261178
System,WM,Real estate activities (70),0.0005109070958890375,1.5595572723325595,0.004369215950404471,0.3989772997511979,0.01921200390548441,0.0009019876261956768,0.0014354487217818708,0.6123747740472492,0.8894868592267722,1.1347412954524334e-05,1.4132190359325594,3.6670887199293907e-06,1.923949007697741,0.9615109949349456,0.05893370693524275,0.0006685197678888696,0.09966722734772082,1.838428048266113,0.06980257868639832,0.2935054121138146,0.07413395991858236
System,WM,Renting of machinery and equipment without operator and of personal and household goods (71),0.00023613206263361106,0.21424885733016266,0.0013336173869226476,0.09277869279392957,0.00725653135157355,0.0006729263691396188,0.000998454695858133,0.027129027243269533,0.10622504933083758,1.1996478132754194e-05,0.07346232878954688,5.679737837547084e-06,0.2596757634965511,0.04097900397807649,0.002503010346500927,0.0003822423338344771,0.005490838023700047,0.0826573484252383,0.00627064344186905,0.028910287366354395,0.01831561318392453
System,WM,Computer and related activities (72),0.002249854141293963,16.364769867976896,0.10556387445107736,3.376335960571984,0.23695279942331018,0.005614029753388234,0.02259932476739369,1.1487593896110821,4.025075151408341,0.00016161802636258406,3.218917050583812,5.8941667993114894e-05,16.77717293868132,1.8793452004532505,0.06991327346909111,0.003412019613690968,0.21626934595273903,3.8137744680272734,0.18237845894183202,0.7811880236493958,0.5143296562568798
System,WM,Research and development (73),0.0026557511787261667,3.102121962883715,0.01781583026832468,1.838318477544804,0.1306723263822746,0.007379285227834695,0.012478449171779624,0.4531996950761475,2.0217751122131697,0.00010489911439824175,1.109541479824023,3.11497348860718e-05,4.040502606314374,0.5034332040740689,0.05124385756821407,0.004248097026124018,0.09385470913015172,1.1980094271000319,0.12103719917724222,0.6169758853973614,0.38855673664694496
System,WM,Other business activities (74),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System,WM,Public administration and defence; compulsory social security (75),0.003539391189182555,4.100697022676067,0.05396021666764164,1.6971966904031064,0.24821505423452703,0.006578386511707908,0.01929633525417748,0.756925552769174,2.301512207981584,0.0002215764478469684,1.8596883855049937,6.073213525719059e-05,4.828901307783898,0.8927013317056472,0.08896432792747908,0.004722045885360968,0.19803580086258368,1.9420422361617204,0.21567735938952196,1.0079954643662352,0.7190409572955893
System,WM,Education (80),7.964574414403861e-05,0.04297967430677298,0.0007352348232182081,0.024874918637806977,0.002590072469261415,0.0003322890178048976,0.00052851500404295,0.015810066201012083,0.03736788449124591,1.0339652058441159e-05,0.03897491211134458,2.1577436295720775e-06,0.05968905382327947,0.020180293705726653,0.001775035524386635,0.00015917490272258155,0.0029367429848217385,0.046391368588459644,0.002756594188223204,0.014885539675926936,0.009435146321889097
System,WM,Health and social work (85),0.0044884841693555175,4.625453333254384,0.026045548723491924,2.2987987066836446,0.1426722847785646,0.008914888898724663,0.01830852726941604,1.1231138412917467,3.015797673675452,0.0009493684317045823,2.9506982721249724,0.0002589086824894794,6.0557516883753895,1.7079232376511317,0.04644253320533578,0.006135723249914709,0.11075163724639735,3.6591684509899336,0.1057509360775162,0.6778569386707726,0.4454284082418243
System,WM,Incineration of waste: Food,1.879519657620568e-06,0.0012389229090512552,1.288351347245678e-05,0.0010622451044001687,0.0001964236882540605,3.5298351421853243e-06,4.838871367715722e-06,0.0004108076689561046,0.0013573150310909842,4.729549437552873e-08,0.000921535441245308,9.960163018892005e-09,0.0018230125745250891,0.0005061025290196838,6.467995065009766e-05,2.520857462830003e-06,0.0001136537743468847,0.0008497558379918701,0.00018092716563588852,0.0006395270247761537,0.0004224618123811819
