Bank,service,statistic,p-value,z
Bank of China Ltd,Animal-based energy,26.0,0.9999549988399926,
Bank of China Ltd,Bio-remediation,211.0,0.2985588342070532,
Bank of China Ltd,Buffering and attenuation of mass flows,85.0,0.9937657502472951,
Bank of China Ltd,Climate regulation,211.0,0.2985588342070532,
Bank of China Ltd,Dilution by atmosphere and ecosystems,181.0,0.5762072239322114,
Bank of China Ltd,Disease control,26.0,0.9999549988399926,
Bank of China Ltd,Fibres and other materials,45.0,0.9997295106758817,
Bank of China Ltd,Filtration,192.0,0.47127111197739546,
Bank of China Ltd,Flood and storm protection,236.0,0.1294120187052053,
Bank of China Ltd,Genetic materials,75.0,0.9969172741340228,
Bank of China Ltd,Ground water,236.0,0.1294120187052053,
Bank of China Ltd,Maintain nursery habitats,0.0,0.9999971969417363,
Bank of China Ltd,Mass stabilisation and erosion control,250.0,0.07138887663002981,
Bank of China Ltd,Mediation of sensory impacts,140.0,0.8804471338777963,
Bank of China Ltd,Pest control,65.0,0.9985545173560346,
Bank of China Ltd,Pollination,26.0,0.9999549988399926,
Bank of China Ltd,Soil quality,133.0,0.9107519433763213,
Bank of China Ltd,Surface water,203.0,0.36830347994433926,
Bank of China Ltd,Ventilation,125.0,0.937926768474873,
Bank of China Ltd,Water flow maintenance,187.0,0.5191618020272118,
Bank of China Ltd,Water quality,208.0,0.3240242289223796,
Bank of Communications Co Ltd,Animal-based energy,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Bio-remediation,25.0,0.863952408631937,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Climate regulation,28.0,0.8059067973958611,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,32.0,0.7085402263655933,
Bank of Communications Co Ltd,Disease control,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Fibres and other materials,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Filtration,44.0,0.3474433011862367,
Bank of Communications Co Ltd,Flood and storm protection,42.0,0.40697267315083047,
Bank of Communications Co Ltd,Genetic materials,11.0,0.9859719379253782,
Bank of Communications Co Ltd,Ground water,42.0,0.40697267315083047,
Bank of Communications Co Ltd,Maintain nursery habitats,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,40.0,0.4687364611812376,
Bank of Communications Co Ltd,Mediation of sensory impacts,41.0,0.437664624573961,
Bank of Communications Co Ltd,Pest control,30.0,0.7599115550469615,
Bank of Communications Co Ltd,Pollination,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Soil quality,31.0,0.7348577015831952,
Bank of Communications Co Ltd,Surface water,40.0,0.4687364611812376,
Bank of Communications Co Ltd,Ventilation,31.0,0.7348577015831952,
Bank of Communications Co Ltd,Water flow maintenance,30.0,0.7599115550469615,
Bank of Communications Co Ltd,Water quality,35.0,0.6231581411369214,
Bank of New York Mellon Corp,Animal-based energy,478.0,0.5786313101634075,
Bank of New York Mellon Corp,Bio-remediation,481.0,0.5648914367885434,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,430.0,0.7759428489577133,
Bank of New York Mellon Corp,Climate regulation,478.0,0.5786313101634075,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,711.0,0.005855058024480088,
Bank of New York Mellon Corp,Disease control,449.0,0.7043070820781736,
Bank of New York Mellon Corp,Fibres and other materials,455.0,0.6796812678291269,
Bank of New York Mellon Corp,Filtration,577.0,0.1692947847857979,
Bank of New York Mellon Corp,Flood and storm protection,559.0,0.22756427974685156,
Bank of New York Mellon Corp,Genetic materials,414.0,0.8277434555130663,
Bank of New York Mellon Corp,Ground water,671.0,0.019990077257818015,
Bank of New York Mellon Corp,Maintain nursery habitats,485.0,0.5464518678911491,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,822.0,6.777424460457824e-05,
Bank of New York Mellon Corp,Mediation of sensory impacts,565.0,0.2069889369022575,
Bank of New York Mellon Corp,Pest control,418.0,0.8155684068848588,
Bank of New York Mellon Corp,Pollination,457.0,0.6712861231739684,
Bank of New York Mellon Corp,Soil quality,380.0,0.9102136978169637,
Bank of New York Mellon Corp,Surface water,662.0,0.02565236066574515,
Bank of New York Mellon Corp,Ventilation,656.0,0.030129005887004713,
Bank of New York Mellon Corp,Water flow maintenance,624.0,0.06610358930039151,
Bank of New York Mellon Corp,Water quality,673.0,0.018887203462586724,
Barclays PLC,Animal-based energy,179.0,0.9870451796909835,
Barclays PLC,Bio-remediation,385.0,0.12578589146629082,
Barclays PLC,Buffering and attenuation of mass flows,228.0,0.9229192948706235,
Barclays PLC,Climate regulation,367.0,0.19718602592236256,
Barclays PLC,Dilution by atmosphere and ecosystems,393.0,0.10069998601767494,
Barclays PLC,Disease control,163.0,0.9936061880365334,
Barclays PLC,Fibres and other materials,324.0,0.44140330401054545,
Barclays PLC,Filtration,350.0,0.2832309459441545,
Barclays PLC,Flood and storm protection,487.0,0.0024221224588347836,
Barclays PLC,Genetic materials,192.0,0.9780285245933921,
Barclays PLC,Ground water,402.0,0.07708070512937651,
