Bank,service,statistic,p-value,z
Bank of China Ltd,Animal-based energy,26.0,0.9999549988399926,
Bank of China Ltd,Bio-remediation,122.0,0.946265579991706,
Bank of China Ltd,Buffering and attenuation of mass flows,51.0,0.9995425212392204,
Bank of China Ltd,Climate regulation,140.0,0.8804471338777963,
Bank of China Ltd,Dilution by atmosphere and ecosystems,115.0,0.9622857469508981,
Bank of China Ltd,Disease control,26.0,0.9999549988399926,
Bank of China Ltd,Fibres and other materials,25.0,0.999959276146961,
Bank of China Ltd,Filtration,109.0,0.9726971161170972,
Bank of China Ltd,Flood and storm protection,137.0,0.8942223065747286,
Bank of China Ltd,Genetic materials,51.0,0.9995425212392204,
Bank of China Ltd,Ground water,129.0,0.9252782529087251,
Bank of China Ltd,Maintain nursery habitats,0.0,0.9999971969417363,
Bank of China Ltd,Mass stabilisation and erosion control,259.0,0.04630867074700808,
Bank of China Ltd,Mediation of sensory impacts,122.0,0.946265579991706,
Bank of China Ltd,Pest control,51.0,0.9995425212392204,
Bank of China Ltd,Pollination,26.0,0.9999549988399926,
Bank of China Ltd,Soil quality,50.0,0.9995803152628895,
Bank of China Ltd,Surface water,116.0,0.9602697448120562,
Bank of China Ltd,Ventilation,64.0,0.9986638862090713,
Bank of China Ltd,Water flow maintenance,104.0,0.9794304290032703,
Bank of China Ltd,Water quality,116.0,0.9602697448120562,
Bank of Communications Co Ltd,Animal-based energy,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Bio-remediation,11.0,0.9859719379253782,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Climate regulation,18.0,0.9502595596218177,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,13.0,0.9793052979954253,
Bank of Communications Co Ltd,Disease control,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Fibres and other materials,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Filtration,30.0,0.7599115550469615,
Bank of Communications Co Ltd,Flood and storm protection,28.0,0.8059067973958611,
Bank of Communications Co Ltd,Genetic materials,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Ground water,35.0,0.6231581411369214,
Bank of Communications Co Ltd,Maintain nursery habitats,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,40.0,0.4687364611812376,
Bank of Communications Co Ltd,Mediation of sensory impacts,36.0,0.5930273268491695,
Bank of Communications Co Ltd,Pest control,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Pollination,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Soil quality,0.0,0.9988911392678814,
Bank of Communications Co Ltd,Surface water,34.0,0.6525566988137633,
Bank of Communications Co Ltd,Ventilation,26.0,0.8460892640455786,
Bank of Communications Co Ltd,Water flow maintenance,13.0,0.9793052979954253,
Bank of Communications Co Ltd,Water quality,27.0,0.8267391441469464,
Bank of New York Mellon Corp,Animal-based energy,318.0,0.9805680057751057,
Bank of New York Mellon Corp,Bio-remediation,121.0,0.9999936337360816,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,272.0,0.9953720241731576,
Bank of New York Mellon Corp,Climate regulation,150.0,0.9999716592401905,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,501.0,0.4720884106864491,
Bank of New York Mellon Corp,Disease control,272.0,0.9953720241731576,
Bank of New York Mellon Corp,Fibres and other materials,263.0,0.9966102399756203,
Bank of New York Mellon Corp,Filtration,293.0,0.9907977714092749,
Bank of New York Mellon Corp,Flood and storm protection,300.0,0.9885676415130187,
Bank of New York Mellon Corp,Genetic materials,355.0,0.9488524051212931,
Bank of New York Mellon Corp,Ground water,323.0,0.9776397052830468,
Bank of New York Mellon Corp,Maintain nursery habitats,236.0,0.9987468503527611,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,304.0,0.9870932731917527,
Bank of New York Mellon Corp,Mediation of sensory impacts,283.0,0.9933210263659048,
Bank of New York Mellon Corp,Pest control,299.0,0.9889125246967234,
Bank of New York Mellon Corp,Pollination,275.0,0.9948774090407595,
Bank of New York Mellon Corp,Soil quality,348.0,0.9568748791281856,
Bank of New York Mellon Corp,Surface water,323.0,0.9776397052830468,
Bank of New York Mellon Corp,Ventilation,370.0,0.9276863493376039,
Bank of New York Mellon Corp,Water flow maintenance,295.0,0.9902031473343954,
Bank of New York Mellon Corp,Water quality,432.0,0.768897888826301,
Barclays PLC,Animal-based energy,51.0,0.9999923419919095,
Barclays PLC,Bio-remediation,111.0,0.9995831324822889,
