Bank,service,statistic,p-value,z
Bank of China Ltd,Disease control,1.0,0.15865525393145707,
Bank of China Ltd,Fibres and other materials,2.0,0.32736042300928847,
Bank of China Ltd,Filtration,143.0,0.9958719323606506,
Bank of China Ltd,Flood and storm protection,420.0,0.9575647406752221,
Bank of China Ltd,Genetic materials,,,
Bank of China Ltd,Ground water,257.0,0.9983610942215148,
Bank of China Ltd,Maintain nursery habitats,,,
Bank of China Ltd,Mass stabilisation and erosion control,1737.0,0.3593549551316133,
Bank of China Ltd,Mediation of sensory impacts,8.0,0.9999402572979494,
Bank of China Ltd,Pest control,1.0,0.6726395769907115,
Bank of China Ltd,Pollination,1.0,0.15865525393145707,
Bank of China Ltd,Soil quality,14.0,0.231535507507294,
Bank of China Ltd,Surface water,233.0,0.9988843785492161,
Bank of China Ltd,Ventilation,14.0,0.9921732245812726,
Bank of China Ltd,Water flow maintenance,65.0,0.9985545173560346,
Bank of China Ltd,Water quality,77.0,0.9892912041146371,
Bank of Communications Co Ltd,Animal-based energy,,,
Bank of Communications Co Ltd,Bio-remediation,0.0,0.9983271909420746,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,,,
Bank of Communications Co Ltd,Climate regulation,43.0,0.9941310849845123,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,2.0,0.9953279434988975,
Bank of Communications Co Ltd,Disease control,,,
Bank of Communications Co Ltd,Fibres and other materials,0.0,0.9101437525605001,
Bank of Communications Co Ltd,Filtration,25.0,0.995790613202095,
Bank of Communications Co Ltd,Flood and storm protection,73.0,0.997339254169502,
Bank of Communications Co Ltd,Genetic materials,1.0,0.15865525393145707,
Bank of Communications Co Ltd,Ground water,32.0,0.9996261028628477,
Bank of Communications Co Ltd,Maintain nursery habitats,,,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,349.0,0.6224033302371749,
Bank of Communications Co Ltd,Mediation of sensory impacts,7.0,0.9816710356638927,
Bank of Communications Co Ltd,Pest control,0.0,0.8413447460685429,
Bank of Communications Co Ltd,Pollination,,,
Bank of Communications Co Ltd,Soil quality,1.0,0.15865525393145707,
Bank of Communications Co Ltd,Surface water,25.0,0.9997057824267058,
Bank of Communications Co Ltd,Ventilation,7.0,0.9668419843505346,
Bank of Communications Co Ltd,Water flow maintenance,16.0,0.989028167670311,
Bank of Communications Co Ltd,Water quality,4.0,0.9995324544403422,
Bank of New York Mellon Corp,Animal-based energy,1483.0,1.0,
Bank of New York Mellon Corp,Bio-remediation,307021.0,1.0,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,20163.0,1.0,
Bank of New York Mellon Corp,Climate regulation,427586.0,1.0,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,163547.0,1.0,
Bank of New York Mellon Corp,Disease control,44551.0,0.995446549820206,
Bank of New York Mellon Corp,Fibres and other materials,71586.0,0.9995591178785649,
Bank of New York Mellon Corp,Filtration,1017528.0,1.0,
