Bank,service,statistic,p-value,z
Bank of America Corp,Water flow maintenance,560425.0,1.3346765993508473e-52,
Bank of America Corp,Water quality,567499.0,2.32411542327996e-24,
Bank of China Ltd,Animal-based energy,1.0,0.8413447460685429,
Bank of China Ltd,Bio-remediation,574.0,0.14748167347287844,
Bank of China Ltd,Buffering and attenuation of mass flows,7.0,0.7673955907739292,
Bank of China Ltd,Climate regulation,681.0,0.38002300113981236,
Bank of China Ltd,Dilution by atmosphere and ecosystems,221.0,0.0954564291831469,
Bank of China Ltd,Disease control,1.0,0.8413447460685429,
Bank of China Ltd,Fibres and other materials,7.0,0.7673955907739292,
Bank of China Ltd,Filtration,404.0,0.045213897887451705,
Bank of China Ltd,Flood and storm protection,827.0,0.10764593149012164,
Bank of China Ltd,Genetic materials,3.0,0.11245794200798093,
Bank of China Ltd,Ground water,734.0,0.02035967417310136,
Bank of China Ltd,Maintain nursery habitats,,,
Bank of China Ltd,Mass stabilisation and erosion control,2513.0,0.6883429846540376,
Bank of China Ltd,Mediation of sensory impacts,119.0,0.0033505302959642726,
Bank of China Ltd,Pest control,6.0,0.17272376523461286,
Bank of China Ltd,Pollination,1.0,0.8413447460685429,
Bank of China Ltd,Soil quality,48.0,0.7599115550469615,
Bank of China Ltd,Surface water,789.0,0.04661855498053019,
Bank of China Ltd,Ventilation,129.0,0.18369274544063652,
Bank of China Ltd,Water flow maintenance,226.0,0.018059784171497655,
Bank of China Ltd,Water quality,429.0,0.2976061778000708,
Bank of Communications Co Ltd,Animal-based energy,,,
Bank of Communications Co Ltd,Bio-remediation,30.0,0.004451692557940693,
Bank of Communications Co Ltd,Buffering and attenuation of mass flows,,,
Bank of Communications Co Ltd,Climate regulation,26.0,0.0001979085291329447,
Bank of Communications Co Ltd,Dilution by atmosphere and ecosystems,36.0,0.08642417456771312,
Bank of Communications Co Ltd,Disease control,,,
Bank of Communications Co Ltd,Fibres and other materials,2.0,0.29649004900871334,
Bank of Communications Co Ltd,Filtration,25.0,0.0008288251958300886,
Bank of Communications Co Ltd,Flood and storm protection,49.0,4.815349679360794e-05,
Bank of Communications Co Ltd,Genetic materials,1.0,0.32736042300928847,
Bank of Communications Co Ltd,Ground water,51.0,3.4043403435676724e-05,
Bank of Communications Co Ltd,Maintain nursery habitats,,,
Bank of Communications Co Ltd,Mass stabilisation and erosion control,464.0,0.3587597254726353,
Bank of Communications Co Ltd,Mediation of sensory impacts,7.0,0.003566206849697603,
Bank of Communications Co Ltd,Pest control,0.0,0.021557223391537678,
Bank of Communications Co Ltd,Pollination,,,
Bank of Communications Co Ltd,Soil quality,6.0,0.34291521722580287,
Bank of Communications Co Ltd,Surface water,93.0,0.0006930771036958011,
Bank of Communications Co Ltd,Ventilation,5.0,0.002324716909904271,
Bank of Communications Co Ltd,Water flow maintenance,17.0,0.001426260616715671,
Bank of Communications Co Ltd,Water quality,33.0,0.0012005336418080346,
Bank of New York Mellon Corp,Animal-based energy,4875.0,1.5147249306139138e-24,
Bank of New York Mellon Corp,Bio-remediation,708792.0,1.3524102683042885e-81,
Bank of New York Mellon Corp,Buffering and attenuation of mass flows,39576.0,3.653157655360546e-46,
Bank of New York Mellon Corp,Climate regulation,513343.0,1.2866831590037705e-165,
Bank of New York Mellon Corp,Dilution by atmosphere and ecosystems,361094.0,8.630668336984218e-80,
Bank of New York Mellon Corp,Disease control,84157.0,0.9999987147891087,
Bank of New York Mellon Corp,Fibres and other materials,155127.0,0.9999993433572114,
Bank of New York Mellon Corp,Filtration,1322354.0,1.601620319521101e-19,
Bank of New York Mellon Corp,Flood and storm protection,709727.0,3.803292295426026e-125,
Bank of New York Mellon Corp,Genetic materials,156000.0,1.0,
Bank of New York Mellon Corp,Ground water,2080307.0,3.1429731596542863e-76,
Bank of New York Mellon Corp,Maintain nursery habitats,454.0,0.9998094218923104,
Bank of New York Mellon Corp,Mass stabilisation and erosion control,1412370.0,3.672150481571701e-146,
Bank of New York Mellon Corp,Mediation of sensory impacts,129549.0,5.268966066661605e-54,
Bank of New York Mellon Corp,Pest control,96622.0,5.408997013099614e-16,
Bank of New York Mellon Corp,Pollination,60267.0,0.546407309792848,
Bank of New York Mellon Corp,Soil quality,185373.0,1.704525541788433e-31,
Bank of New York Mellon Corp,Surface water,1572145.0,2.2707136467211374e-156,
Bank of New York Mellon Corp,Ventilation,251489.0,3.193841847810611e-09,
Bank of New York Mellon Corp,Water flow maintenance,699521.0,2.7450808232711877e-128,
Bank of New York Mellon Corp,Water quality,722515.0,6.245320114614391e-75,
Barclays PLC,Animal-based energy,4348.0,0.004908721438905145,
Barclays PLC,Bio-remediation,291948.0,3.322354341039801e-19,
Barclays PLC,Buffering and attenuation of mass flows,26461.0,0.0011394369347934672,
Barclays PLC,Climate regulation,253056.0,5.819041511134829e-49,
Barclays PLC,Dilution by atmosphere and ecosystems,183613.0,3.963594860334743e-13,
Barclays PLC,Disease control,36514.0,1.0,
Barclays PLC,Fibres and other materials,63919.0,1.0,
Barclays PLC,Filtration,447243.0,0.0028675349863049814,
Barclays PLC,Flood and storm protection,315598.0,1.3836709611839788e-33,
Barclays PLC,Genetic materials,45088.0,1.0,
Barclays PLC,Ground water,760637.0,1.1446900171361347e-18,
Barclays PLC,Maintain nursery habitats,171.0,0.9999017816368938,
Barclays PLC,Mass stabilisation and erosion control,581261.0,1.7575179581849539e-44,
Barclays PLC,Mediation of sensory impacts,54543.0,1.110118351485404e-15,
Barclays PLC,Pest control,52161.0,0.9999653256339783,
Barclays PLC,Pollination,30776.0,1.0,
Barclays PLC,Soil quality,90210.0,0.2266893287373094,
Barclays PLC,Surface water,666867.0,1.0287164300385128e-35,
Barclays PLC,Ventilation,97700.0,0.08595362653988131,
Barclays PLC,Water flow maintenance,318296.0,2.6703646710877355e-35,
Barclays PLC,Water quality,301197.0,7.167860198706861e-19,
China Construction Bank Corp,Animal-based energy,1.0,0.32736042300928847,
China Construction Bank Corp,Bio-remediation,315.0,0.2104455330073759,
China Construction Bank Corp,Buffering and attenuation of mass flows,3.0,0.9101437525605001,
China Construction Bank Corp,Climate regulation,294.0,0.003539502565191547,
China Construction Bank Corp,Dilution by atmosphere and ecosystems,178.0,0.19652023615996744,
China Construction Bank Corp,Disease control,6.0,0.9455952849797271,
China Construction Bank Corp,Fibres and other materials,15.0,0.9784427766084624,
China Construction Bank Corp,Filtration,182.0,0.06259936869137137,
China Construction Bank Corp,Flood and storm protection,167.0,0.0015826422600498167,
China Construction Bank Corp,Genetic materials,2.0,0.29649004900871334,
China Construction Bank Corp,Ground water,621.0,0.02314903517120307,
China Construction Bank Corp,Maintain nursery habitats,,,
China Construction Bank Corp,Mass stabilisation and erosion control,1055.0,0.18093981780937818,
China Construction Bank Corp,Mediation of sensory impacts,70.0,0.0036867577133837186,
China Construction Bank Corp,Pest control,22.0,0.9118518127797444,
China Construction Bank Corp,Pollination,6.0,0.9455952849797271,
China Construction Bank Corp,Soil quality,27.0,0.8962107788321878,
China Construction Bank Corp,Surface water,632.0,0.028089924478447735,
China Construction Bank Corp,Ventilation,74.0,0.07458879453142199,
China Construction Bank Corp,Water flow maintenance,277.0,0.008973963167589853,
China Construction Bank Corp,Water quality,133.0,0.01211058730198322,
Citigroup Inc,Animal-based energy,1148.0,0.00037544139258292793,
Citigroup Inc,Bio-remediation,129665.0,2.73961630282649e-20,
Citigroup Inc,Buffering and attenuation of mass flows,7751.0,1.0479141112041752e-06,
Citigroup Inc,Climate regulation,133005.0,1.3135190903851022e-40,
Citigroup Inc,Dilution by atmosphere and ecosystems,78058.0,6.435411912851006e-15,
Citigroup Inc,Disease control,13260.0,1.0,
Citigroup Inc,Fibres and other materials,25425.0,0.9999999999878703,
Citigroup Inc,Filtration,189768.0,1.5871944645991522e-06,
Citigroup Inc,Flood and storm protection,157917.0,4.341524057073515e-26,
Citigroup Inc,Genetic materials,16857.0,0.999999999999999,
Citigroup Inc,Ground water,371956.0,1.1852173118337807e-16,
Citigroup Inc,Maintain nursery habitats,55.0,0.9974689839368661,
Citigroup Inc,Mass stabilisation and erosion control,342496.0,1.7870291835776353e-23,
Citigroup Inc,Mediation of sensory impacts,25883.0,4.4198825628852336e-16,
Citigroup Inc,Pest control,17203.0,0.8355379907180156,
Citigroup Inc,Pollination,8823.0,0.9998043827212302,
Citigroup Inc,Soil quality,28451.0,0.0010241147539014842,
Citigroup Inc,Surface water,317209.0,1.6265455301729686e-32,
Citigroup Inc,Ventilation,47160.0,0.03370391676918002,
Citigroup Inc,Water flow maintenance,134987.0,2.2068918078708774e-39,
Citigroup Inc,Water quality,146836.0,8.841457372956019e-17,
Credite Agricole SA,Animal-based energy,369.0,0.019531579837818926,
Credite Agricole SA,Bio-remediation,46145.0,3.260323304623113e-17,
Credite Agricole SA,Buffering and attenuation of mass flows,2722.0,0.0087049911251301,
Credite Agricole SA,Climate regulation,41830.0,5.706747131146331e-32,
Credite Agricole SA,Dilution by atmosphere and ecosystems,25863.0,3.7951749477002007e-10,
Credite Agricole SA,Disease control,3345.0,0.9999999108933754,
Credite Agricole SA,Fibres and other materials,7928.0,0.999999966786439,
Credite Agricole SA,Filtration,68391.0,0.0004853783063245527,
Credite Agricole SA,Flood and storm protection,52477.0,2.6643623096671693e-20,
Credite Agricole SA,Genetic materials,4691.0,0.9999999975173536,
Credite Agricole SA,Ground water,130545.0,9.874506015036487e-14,
Credite Agricole SA,Maintain nursery habitats,14.0,0.9601920992699433,
Credite Agricole SA,Mass stabilisation and erosion control,143682.0,3.758666353615487e-14,
Credite Agricole SA,Mediation of sensory impacts,8473.0,8.12073820862947e-13,
Credite Agricole SA,Pest control,4073.0,0.008041546507055079,
Credite Agricole SA,Pollination,2273.0,0.9745353725143554,
Credite Agricole SA,Soil quality,8375.0,0.0038147097838637386,
Credite Agricole SA,Surface water,113573.0,1.6325143887460206e-22,
Credite Agricole SA,Ventilation,14856.0,0.002837654893480088,
Credite Agricole SA,Water flow maintenance,43761.0,3.3237049206831606e-26,
Credite Agricole SA,Water quality,49772.0,4.912064560161924e-11,
Deutsche Bank AG,Animal-based energy,5592.0,1.7443280817886568e-22,
Deutsche Bank AG,Bio-remediation,738784.0,7.148539960409876e-99,
Deutsche Bank AG,Buffering and attenuation of mass flows,47397.0,3.3299128155988166e-42,
Deutsche Bank AG,Climate regulation,498534.0,1.3248922244011258e-205,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,353819.0,1.0129097044693493e-98,
Deutsche Bank AG,Disease control,80318.0,0.9992089696712722,
Deutsche Bank AG,Fibres and other materials,151362.0,0.9983557316431453,
Deutsche Bank AG,Filtration,1422638.0,3.412857952253505e-26,
Deutsche Bank AG,Flood and storm protection,649526.0,1.0780704250725802e-172,
Deutsche Bank AG,Genetic materials,157726.0,1.0,
Deutsche Bank AG,Ground water,2194063.0,6.383692364395079e-100,
Deutsche Bank AG,Maintain nursery habitats,487.0,0.9999847608984788,
Deutsche Bank AG,Mass stabilisation and erosion control,1573316.0,2.8186172070015097e-160,
Deutsche Bank AG,Mediation of sensory impacts,133368.0,3.818122020955282e-69,
Deutsche Bank AG,Pest control,90722.0,1.5750319247624895e-25,
Deutsche Bank AG,Pollination,54918.0,0.025132228214416862,
Deutsche Bank AG,Soil quality,163943.0,1.363868990836506e-49,
Deutsche Bank AG,Surface water,1683291.0,1.769884942453654e-181,
Deutsche Bank AG,Ventilation,251195.0,3.672121842277747e-17,
Deutsche Bank AG,Water flow maintenance,698851.0,3.566537622425267e-158,
Deutsche Bank AG,Water quality,686476.0,3.4453908142741044e-109,
Goldman Sachs Group Inc,Animal-based energy,6044.0,4.184929410940162e-20,
Goldman Sachs Group Inc,Bio-remediation,792066.0,5.625994051222965e-58,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,54828.0,5.871975097423608e-28,
Goldman Sachs Group Inc,Climate regulation,550615.0,6.406537574697604e-146,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,392613.0,2.620087016004373e-64,
Goldman Sachs Group Inc,Disease control,102122.0,1.0,
Goldman Sachs Group Inc,Fibres and other materials,183187.0,1.0,
Goldman Sachs Group Inc,Filtration,1327843.0,1.0923805725085133e-14,
Goldman Sachs Group Inc,Flood and storm protection,757269.0,2.0450901034629434e-107,
Goldman Sachs Group Inc,Genetic materials,153515.0,1.0,
Goldman Sachs Group Inc,Ground water,2088747.0,6.950739008313433e-64,
Goldman Sachs Group Inc,Maintain nursery habitats,492.0,0.9999899311377738,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,1542471.0,1.5682583925669042e-114,
Goldman Sachs Group Inc,Mediation of sensory impacts,137622.0,8.42997696717121e-43,
Goldman Sachs Group Inc,Pest control,118891.0,0.000170813877867122,
Goldman Sachs Group Inc,Pollination,72822.0,0.9999947603497155,
Goldman Sachs Group Inc,Soil quality,209731.0,3.69733518807216e-19,
Goldman Sachs Group Inc,Surface water,1551847.0,3.3135398197008403e-146,
Goldman Sachs Group Inc,Ventilation,266027.0,0.00011843032050062062,
Goldman Sachs Group Inc,Water flow maintenance,739067.0,1.7614678571278894e-110,
Goldman Sachs Group Inc,Water quality,783967.0,1.5754831297235702e-58,
Groupe BPCE,Animal-based energy,293.0,0.005637545974974419,
Groupe BPCE,Bio-remediation,39090.0,3.320272398160164e-26,
Groupe BPCE,Buffering and attenuation of mass flows,1247.0,4.2799459794912286e-16,
Groupe BPCE,Climate regulation,31812.0,2.443538915375115e-54,
Groupe BPCE,Dilution by atmosphere and ecosystems,24953.0,4.4542682932329957e-11,
Groupe BPCE,Disease control,3445.0,0.9999999996937738,
Groupe BPCE,Fibres and other materials,6629.0,0.9999998187439026,
Groupe BPCE,Filtration,146988.0,0.95566284096404,
Groupe BPCE,Flood and storm protection,38201.0,2.1847725028671702e-41,
Groupe BPCE,Genetic materials,3606.0,0.9999998886868465,
Groupe BPCE,Ground water,217223.0,2.764758119024172e-07,
Groupe BPCE,Maintain nursery habitats,14.0,0.9601920992699433,
Groupe BPCE,Mass stabilisation and erosion control,143118.0,1.84527617906332e-15,
Groupe BPCE,Mediation of sensory impacts,8656.0,6.4055280270870216e-21,
Groupe BPCE,Pest control,4086.0,8.74183096205717e-09,
Groupe BPCE,Pollination,2471.0,0.9995254868009997,
Groupe BPCE,Soil quality,7646.0,2.58412024630346e-07,
Groupe BPCE,Surface water,192365.0,9.540692801419594e-15,
Groupe BPCE,Ventilation,10884.0,6.167206621767137e-09,
Groupe BPCE,Water flow maintenance,34927.0,5.546535676730934e-42,
Groupe BPCE,Water quality,37543.0,1.6955790537636865e-28,
HSBC Holdings PLC,Animal-based energy,7707.0,5.198849676300044e-14,
HSBC Holdings PLC,Bio-remediation,845488.0,7.502771481513803e-59,
HSBC Holdings PLC,Buffering and attenuation of mass flows,56058.0,8.940385652229802e-28,
HSBC Holdings PLC,Climate regulation,671154.0,9.506479384718983e-129,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,468749.0,3.8587112859937384e-44,
HSBC Holdings PLC,Disease control,92567.0,1.0,
HSBC Holdings PLC,Fibres and other materials,169007.0,1.0,
HSBC Holdings PLC,Filtration,1481017.0,9.085242466595878e-12,
HSBC Holdings PLC,Flood and storm protection,858050.0,9.88998342962012e-95,
HSBC Holdings PLC,Genetic materials,144444.0,1.0,
HSBC Holdings PLC,Ground water,2317079.0,4.010473851314556e-62,
HSBC Holdings PLC,Maintain nursery habitats,445.0,0.9999434268655175,
HSBC Holdings PLC,Mass stabilisation and erosion control,1873057.5,1.9262585352781763e-82,
HSBC Holdings PLC,Mediation of sensory impacts,148427.0,4.471923705571533e-49,
HSBC Holdings PLC,Pest control,116337.0,1.778836775602575e-07,
HSBC Holdings PLC,Pollination,67713.0,0.9998118413349323,
HSBC Holdings PLC,Soil quality,225093.0,4.682923643821855e-15,
HSBC Holdings PLC,Surface water,1917185.0,2.5343720298070177e-115,
HSBC Holdings PLC,Ventilation,262776.0,1.4835193691973893e-07,
HSBC Holdings PLC,Water flow maintenance,822313.0,1.4894841515922193e-102,
HSBC Holdings PLC,Water quality,810914.0,1.8493833102993882e-60,
ING Groupe NV,Animal-based energy,449.0,0.05193413741454388,
ING Groupe NV,Bio-remediation,63382.0,1.7425120899081766e-08,
ING Groupe NV,Buffering and attenuation of mass flows,3627.0,0.5600725769863759,
ING Groupe NV,Climate regulation,70131.0,4.856086674170991e-20,
ING Groupe NV,Dilution by atmosphere and ecosystems,40351.0,1.1209070336671661e-05,
ING Groupe NV,Disease control,4049.0,0.999999999974206,
ING Groupe NV,Fibres and other materials,9484.0,0.9999999999703671,
ING Groupe NV,Filtration,92339.0,0.010429526549406393,
ING Groupe NV,Flood and storm protection,74623.0,3.128543595365601e-12,
ING Groupe NV,Genetic materials,5568.0,0.9999999957053748,
ING Groupe NV,Ground water,191012.0,7.58672776712468e-09,
ING Groupe NV,Maintain nursery habitats,13.0,0.9309946312156703,
ING Groupe NV,Mass stabilisation and erosion control,163285.0,6.942395772277617e-14,
ING Groupe NV,Mediation of sensory impacts,13109.0,1.051828354866473e-13,
ING Groupe NV,Pest control,7862.0,0.9994148624912226,
ING Groupe NV,Pollination,3617.0,0.999999999865076,
ING Groupe NV,Soil quality,12116.0,0.7881654097056108,
ING Groupe NV,Surface water,177904.0,3.5276681847809093e-13,
ING Groupe NV,Ventilation,20313.0,0.010380475179431036,
ING Groupe NV,Water flow maintenance,66678.0,1.0222709454640852e-20,
ING Groupe NV,Water quality,63946.0,9.742727132530626e-10,
Industrial & Commercial Bank of China Ltd,Animal-based energy,1.0,0.8413447460685429,
Industrial & Commercial Bank of China Ltd,Bio-remediation,372.0,0.8247477440722697,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,5.0,0.5,
Industrial & Commercial Bank of China Ltd,Climate regulation,228.0,0.34755463515051366,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,83.0,0.6208438128694826,
Industrial & Commercial Bank of China Ltd,Disease control,1.0,0.8413447460685429,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,3.0,0.9101437525605001,
Industrial & Commercial Bank of China Ltd,Filtration,173.0,0.24725833730677588,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,234.0,0.2030280406961601,
Industrial & Commercial Bank of China Ltd,Genetic materials,0.0,0.08985624743949988,
Industrial & Commercial Bank of China Ltd,Ground water,356.0,0.4167234024007408,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,,,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,950.0,0.6881518285653607,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,59.0,0.07370809953872336,
Industrial & Commercial Bank of China Ltd,Pest control,18.0,0.5,
Industrial & Commercial Bank of China Ltd,Pollination,1.0,0.8413447460685429,
Industrial & Commercial Bank of China Ltd,Soil quality,22.0,0.28753106508697485,
Industrial & Commercial Bank of China Ltd,Surface water,324.0,0.3391174902361762,
Industrial & Commercial Bank of China Ltd,Ventilation,63.0,0.3979936076943137,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,80.0,0.10862072318595795,
Industrial & Commercial Bank of China Ltd,Water quality,147.0,0.6078556989767195,
JPMorgan Chase & Co,Animal-based energy,5277.0,7.113376204656986e-25,
JPMorgan Chase & Co,Bio-remediation,790104.0,2.4298443246539316e-81,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,44443.0,8.10648045377232e-48,
JPMorgan Chase & Co,Climate regulation,589091.0,5.544769461716492e-162,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,388101.0,4.4231087921529246e-83,
JPMorgan Chase & Co,Disease control,100292.0,0.999999999999997,
JPMorgan Chase & Co,Fibres and other materials,171827.0,0.9999999995450071,
JPMorgan Chase & Co,Filtration,1449563.0,4.14058131759191e-20,
JPMorgan Chase & Co,Flood and storm protection,750485.0,1.3260433264097866e-135,
JPMorgan Chase & Co,Genetic materials,163341.0,1.0,
JPMorgan Chase & Co,Ground water,2217460.0,4.417415270818817e-85,
JPMorgan Chase & Co,Maintain nursery habitats,487.0,0.9998877436345529,
