Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
System,AT,Cultivation of paddy rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
System,AT,Cultivation of wheat,0.0015037078652229753,0.010106379028217264,0.002176565995942662,0.016024970064678273,0.0067517718130701045,0.0023266447847322806,0.0019837068000415595,0.008556164076889099,0.023194696514664208,0.0023235284485739094,0.02048645570746827,4.362983000098333e-06,0.02485729094609477,0.007250890008606132,0.0028908175418111,0.002270850603769414,0.0031987020753887836,0.020997176222564407,0.003788756915710028,0.012994243806402824,0.012244611385212309
System,AT,Cultivation of cereal grains nec,0.002205506909339417,0.02271621931925985,0.00337299712413604,0.035515325521365125,0.014227089179520381,0.003479379760729623,0.0034581701980363594,0.019144265879507384,0.05262094213141195,0.0034757336389445986,0.04789545021258948,1.2020149297389359e-05,0.05875853193302715,0.01640288843797593,0.004451063399156247,0.003344346085429749,0.005054047030531739,0.04942990981843916,0.007544268243383671,0.028499599878384893,0.02776699278202662
System,AT,"Cultivation of vegetables, fruit, nuts",0.017671023335902918,0.04788523080401859,0.024272176937319236,0.07647842577974852,0.035536283065149304,0.026670026684051284,0.02050954984506033,0.04171998232513871,0.09762410059376712,0.018972482880660783,0.09235925818401795,1.2333968791601529e-05,0.1142633541510713,0.026379144569064962,0.0289458644535958,0.026530120250250783,0.030255203891211457,0.09565399011889973,0.02116026569639062,0.07436263259957368,0.05593717326319977
System,AT,Cultivation of oil seeds,0.00019379531059300474,0.004002136240157895,0.00034145778372921833,0.0070008626198521644,0.002768626289061821,0.000330329081667071,0.00042183554459961347,0.0031836320650106974,0.009835726933769431,0.000741498904110406,0.008157753662239243,2.203659765378031e-06,0.010596506658637064,0.003499804109369139,0.0006240158821475915,0.00030004524707701285,0.0007605598514910868,0.008420987366044004,0.0015458608436179461,0.005188304480665086,0.004587410374567327
System,AT,"Cultivation of sugar cane, sugar beet",0.001619739309196155,0.003439279579318251,0.0022015105354129174,0.005515445296280198,0.002948301408249705,0.0024493061422306305,0.0017295653224395301,0.003017054296859731,0.007040440579247154,0.0018984849319139986,0.006393273263963572,1.0931957218961016e-06,0.007591748865432028,0.0018112732924354359,0.002594667189974552,0.0024341777939438764,0.002669392344039873,0.006272758638758192,0.0018036486837621974,0.0049167524357538305,0.004340006415645913
System,AT,Cultivation of plant-based fibers,1.2052125966622733e-06,3.211608971067702e-05,2.4019401893579174e-06,0.00010425848204268409,1.4068080309827996e-05,1.9984527322192444e-06,6.616686236240892e-06,1.8677301948572503e-05,0.00010583464061739796,1.6591556414559723e-06,6.845926667246929e-05,1.1989333293503086e-08,0.00013092345628969683,2.5129539370641598e-05,7.869622818780555e-06,1.8540819024849617e-06,7.922977065202822e-06,7.031459339263332e-05,1.1877068251368151e-05,3.770735729678667e-05,2.6584385958946933e-05
System,AT,Cultivation of crops nec,0.0006629364054005788,0.009233221811317227,0.0010532435076807867,0.015243686428253609,0.004708087403975976,0.001048492996389497,0.0013452648320406398,0.007810615359831347,0.0219381907652459,0.0010074058748074384,0.019094534878012572,3.835179666724153e-06,0.023865676784378138,0.0060646685995177805,0.0016563371911419496,0.0010047693869037328,0.0019748310866525036,0.020202384639113006,0.002664398365327786,0.011707280520843022,0.010933528088100984
System,AT,Cattle farming,0.0054722836708993835,0.020693255809971063,0.007824607793871152,0.024309183497533027,0.01762820556014069,0.008821333302182939,0.007015834883034735,0.019468030986036045,0.040555097858282714,0.007032724566909531,0.04495105408222334,4.089297799221967e-05,0.04099311144944936,0.007240248142670233,0.009170695986041812,0.008371198094077907,0.013838828630672114,0.0456353866108279,0.006302272701732861,0.03160751051474182,0.02795671167838283
System,AT,Pigs farming,0.005687676006871289,0.03230668200697236,0.008619672089039923,0.030712547700458403,0.028333349026464966,0.009940610613704357,0.008559932730134015,0.030539633335826398,0.06062139784522149,0.008110115440181984,0.07286926096589671,3.537021286968669e-05,0.05874138726997967,0.0102797314233923,0.010314507002322929,0.008921464913108659,0.019986456232883344,0.07365586493170614,0.00760020608762644,0.04880172230871165,0.04385339952472305
System,AT,Poultry farming,0.003078147359627687,0.018312203607398318,0.004626989705868534,0.020737364921821155,0.014936123301679968,0.005246927037755187,0.004614068420830361,0.016986763293116918,0.03631271050554958,0.004320347001695119,0.040698919613177974,2.4413106555293623e-05,0.0363190053279408,0.006548440547662011,0.005714551902700784,0.004788755626877648,0.010522406543190355,0.041755901989929886,0.0044846875664974395,0.027897195408278074,0.02406663361391834
System,AT,Meat animals nec,0.00042507326366051,0.0019488713901167323,0.0006153229234799691,0.004764459837142108,0.001174685176704744,0.000677785557707162,0.0005499570212368107,0.0014077216625889052,0.005233500937283975,0.0004754421318068374,0.003840149628974537,1.0147957778343171e-06,0.006265690769376566,0.001119081005321809,0.0008797997306521145,0.0006484933328379191,0.0009785685705404493,0.003900192674962829,0.0007524548431378114,0.0024393615678847424,0.0020145318268755255
